order_id,amount,payment_method,transaction_id,payment_date
4829,1923.38,Cash,TXN424705166,12-05-2023 00:00
4829,26153.97,Card,TXN353286147,12-05-2023 00:00
526,19166.93,Cash,TXN481332513,13-11-2023 00:00
526,51372.98,Card,TXN566298773,13-11-2023 00:00
526,28552.25,Cash,TXN145357263,13-11-2023 00:00
2594,59605.13,UPI,TXN805171158,09-12-2023 00:00
3841,40233.56,Cash,TXN428620437,17-05-2023 00:00
3841,6439.95,Cash,TXN679107404,17-05-2023 00:00
1428,19227.76,UPI,TXN550479679,15-11-2023 00:00
393,10490.85,UPI,TXN696749912,19-07-2024 00:00
393,861.22,Card,TXN482715398,19-07-2024 00:00
393,157.45,NetBanking,TXN308094221,19-07-2024 00:00
4322,6955.73,UPI,TXN755627122,09-03-2023 00:00
4322,21529.85,Cash,TXN870541229,09-03-2023 00:00
4984,17851.94,Card,TXN738055563,13-04-2024 00:00
4103,324528.34,NetBanking,TXN457080273,03-05-2023 00:00
4103,1908.68,NetBanking,TXN445384282,03-05-2023 00:00
4103,4265.48,NetBanking,TXN959984192,03-05-2023 00:00
2800,72435.43,UPI,TXN906641078,11-04-2025 00:00
2800,144017.48,Card,TXN832856550,11-04-2025 00:00
4731,15328.8,Cash,TXN600054287,23-01-2023 00:00
4731,32749.67,UPI,TXN920865714,23-01-2023 00:00
4731,10901.76,NetBanking,TXN945495803,23-01-2023 00:00
1151,292825.69,Cash,TXN385746246,21-10-2023 00:00
1151,16668.06,UPI,TXN104683834,21-10-2023 00:00
1151,3864.83,UPI,TXN733321388,21-10-2023 00:00
498,35901.03,Card,TXN211345421,01-10-2023 00:00
498,674.72,UPI,TXN592056175,01-10-2023 00:00
498,180.14,Card,TXN665722969,01-10-2023 00:00
4913,54683.72,Card,TXN478914283,25-05-2025 00:00
469,432483.64,Cash,TXN692723652,09-02-2025 00:00
118,15657.98,UPI,TXN746935931,11-09-2023 00:00
118,54448.37,Card,TXN321726551,11-09-2023 00:00
3860,116845.22,UPI,TXN798889825,04-03-2025 00:00
3860,25974.08,UPI,TXN366124156,04-03-2025 00:00
3571,43258.92,Card,TXN590078942,06-08-2023 00:00
3571,31560.3,Card,TXN469724303,06-08-2023 00:00
1793,24163.78,Cash,TXN420439004,05-12-2025 00:00
2879,81975.63,NetBanking,TXN394375929,29-06-2025 00:00
1986,8013.8,UPI,TXN455805762,17-08-2025 00:00
1986,57012.97,UPI,TXN258782389,17-08-2025 00:00
1995,312488.81,NetBanking,TXN978196414,08-01-2025 00:00
1995,140276.67,UPI,TXN741183146,08-01-2025 00:00
4143,394385.02,NetBanking,TXN327728252,30-10-2023 00:00
4143,171279.18,UPI,TXN367916873,30-10-2023 00:00
4143,63020.5,Card,TXN218296220,30-10-2023 00:00
3979,6654.13,UPI,TXN798593458,21-03-2023 00:00
4049,13656.49,Cash,TXN356477019,04-04-2023 00:00
4049,30.55,Card,TXN355256284,04-04-2023 00:00
4049,147.57,NetBanking,TXN775035143,04-04-2023 00:00
726,61148.94,Card,TXN705692833,30-11-2025 00:00
726,13955.96,Card,TXN283267832,30-11-2025 00:00
3912,9578.38,NetBanking,TXN408066503,17-08-2025 00:00
3912,27804.79,UPI,TXN482231527,17-08-2025 00:00
3912,3041.17,NetBanking,TXN550869197,17-08-2025 00:00
2999,34063.85,NetBanking,TXN126196420,10-06-2024 00:00
2999,31427.97,UPI,TXN129378060,10-06-2024 00:00
2591,44472.81,UPI,TXN832268499,05-11-2023 00:00
2591,12365.62,NetBanking,TXN104405367,05-11-2023 00:00
4740,130706.51,Cash,TXN967442064,05-05-2024 00:00
4740,45453.74,UPI,TXN359240215,05-05-2024 00:00
4740,11463.16,Cash,TXN608734471,05-05-2024 00:00
3572,878108.83,Cash,TXN273967459,19-04-2025 00:00
1476,50550.2,Cash,TXN740763157,11-08-2024 00:00
1476,154798.02,Card,TXN887646400,11-08-2024 00:00
3405,6195.06,NetBanking,TXN907494697,03-05-2023 00:00
3405,88931.54,Cash,TXN270307250,03-05-2023 00:00
3210,932.85,NetBanking,TXN522190041,15-06-2023 00:00
3210,720.87,Cash,TXN907183519,15-06-2023 00:00
3210,4680.54,Card,TXN112149282,15-06-2023 00:00
2250,5131.22,NetBanking,TXN236470057,15-06-2025 00:00
2250,1325.48,Card,TXN361052603,15-06-2025 00:00
2105,384910.07,Card,TXN349025832,10-10-2025 00:00
2105,39644.09,Card,TXN553737797,10-10-2025 00:00
2916,726517.42,Cash,TXN872029523,03-08-2025 00:00
2916,1168102.47,Cash,TXN783278513,03-08-2025 00:00
2916,159202.59,NetBanking,TXN971076827,03-08-2025 00:00
1727,11425.71,Card,TXN913334872,05-11-2025 00:00
354,128446.86,UPI,TXN478352780,05-11-2023 00:00
1792,8403.07,NetBanking,TXN660632374,25-10-2024 00:00
1792,8084.04,NetBanking,TXN435299563,25-10-2024 00:00
1792,4598.29,UPI,TXN169863280,25-10-2024 00:00
479,17597.51,NetBanking,TXN485055142,13-11-2025 00:00
4054,414768.64,NetBanking,TXN465465023,02-11-2025 00:00
4054,142299.87,NetBanking,TXN954756869,02-11-2025 00:00
2143,44653.68,Cash,TXN639359809,14-06-2023 00:00
2143,146805.35,NetBanking,TXN421457855,14-06-2023 00:00
2143,467345.09,UPI,TXN749618195,14-06-2023 00:00
2513,13824.31,Cash,TXN215971798,07-09-2024 00:00
2513,18746.2,UPI,TXN690382634,07-09-2024 00:00
2948,664571.16,Card,TXN104372382,17-02-2023 00:00
1976,66408.17,Cash,TXN921477899,19-10-2025 00:00
1574,123768.04,Cash,TXN155853995,26-07-2023 00:00
1574,4436.39,UPI,TXN437551398,26-07-2023 00:00
1574,18556.69,NetBanking,TXN435756071,26-07-2023 00:00
4761,25921.81,NetBanking,TXN230024304,31-05-2023 00:00
4761,19829.23,Cash,TXN512462261,31-05-2023 00:00
4761,21126.94,NetBanking,TXN657607447,31-05-2023 00:00
3030,63377.11,Cash,TXN258585367,12-02-2025 00:00
3030,126830.69,UPI,TXN666112351,12-02-2025 00:00
2892,209619.68,UPI,TXN261804048,08-10-2024 00:00
2892,308710.19,Cash,TXN764049468,08-10-2024 00:00
2892,11602.43,Cash,TXN925190878,08-10-2024 00:00
4743,8379.79,UPI,TXN774732817,21-03-2023 00:00
675,243136.89,NetBanking,TXN196084790,31-03-2023 00:00
2782,1427677.59,Card,TXN591626587,30-12-2023 00:00
696,257594.31,Cash,TXN909638487,17-03-2025 00:00
696,96116.66,Card,TXN870061332,17-03-2025 00:00
696,144210.71,Cash,TXN935716990,17-03-2025 00:00
2396,33113.36,UPI,TXN167489559,01-07-2023 00:00
2396,6693.12,Card,TXN617555031,01-07-2023 00:00
969,189920.48,Cash,TXN441452556,30-01-2023 00:00
969,19623.13,NetBanking,TXN398382153,30-01-2023 00:00
4768,843.47,UPI,TXN552556571,05-10-2023 00:00
4768,7886.05,NetBanking,TXN369728517,05-10-2023 00:00
4416,102070.12,Card,TXN824147531,19-03-2024 00:00
1253,99847.97,NetBanking,TXN589909042,05-09-2023 00:00
270,2724.79,UPI,TXN919712163,20-12-2025 00:00
270,25344.46,UPI,TXN756776481,20-12-2025 00:00
270,48629.49,UPI,TXN384157282,20-12-2025 00:00
898,72297.22,Card,TXN775337183,26-03-2025 00:00
898,3907.74,UPI,TXN807325142,26-03-2025 00:00
898,49527.82,UPI,TXN824971084,26-03-2025 00:00
435,43927.77,UPI,TXN790157492,11-07-2025 00:00
4313,65030.88,Cash,TXN679568312,20-06-2023 00:00
4313,311966.94,NetBanking,TXN880518261,20-06-2023 00:00
2807,512768.88,NetBanking,TXN615341146,18-03-2024 00:00
1713,1115.07,NetBanking,TXN940470936,30-05-2025 00:00
1713,1638.47,Cash,TXN990183544,30-05-2025 00:00
1713,35875.74,UPI,TXN329188302,30-05-2025 00:00
1145,863.37,UPI,TXN252763446,08-10-2025 00:00
1145,29133.11,NetBanking,TXN852475642,08-10-2025 00:00
4785,11863.53,UPI,TXN671757706,01-12-2025 00:00
4785,58306.79,Cash,TXN944019546,01-12-2025 00:00
3626,16784.12,UPI,TXN767540956,11-08-2025 00:00
3626,180.64,UPI,TXN217555887,11-08-2025 00:00
3626,1854.09,UPI,TXN325994725,11-08-2025 00:00
2447,119388.37,NetBanking,TXN189412826,10-09-2023 00:00
2447,28737.17,UPI,TXN578879799,10-09-2023 00:00
2447,56087.86,UPI,TXN167872503,10-09-2023 00:00
2577,45427.38,NetBanking,TXN456143341,07-10-2024 00:00
3398,30960.35,Cash,TXN129404955,10-11-2023 00:00
3398,14754.26,UPI,TXN540108874,10-11-2023 00:00
3398,128676.47,Cash,TXN797028352,10-11-2023 00:00
4094,457094.44,Card,TXN147477131,04-10-2024 00:00
4094,548276.41,UPI,TXN620775124,04-10-2024 00:00
837,629670.85,UPI,TXN728437347,14-08-2025 00:00
3236,608483.78,UPI,TXN738294849,14-05-2023 00:00
2654,46033.08,Card,TXN919026945,23-09-2023 00:00
4652,137525.03,Cash,TXN851668858,02-06-2023 00:00
4652,226431.96,UPI,TXN857406551,02-06-2023 00:00
2961,8584.82,Cash,TXN557041466,09-06-2023 00:00
2961,4.71,Cash,TXN854430999,09-06-2023 00:00
2961,206.99,Cash,TXN177758992,09-06-2023 00:00
2114,275225.36,UPI,TXN243095794,06-09-2023 00:00
1226,24746.02,Cash,TXN900135466,14-01-2023 00:00
1226,2603.88,Cash,TXN583083549,14-01-2023 00:00
1226,3980.09,NetBanking,TXN767047562,14-01-2023 00:00
3351,30495.82,Card,TXN843675070,11-10-2023 00:00
3351,22505.96,UPI,TXN120703841,11-10-2023 00:00
3351,1450.11,NetBanking,TXN176924923,11-10-2023 00:00
911,30972.06,UPI,TXN941817752,11-12-2024 00:00
911,2937.87,Card,TXN552626698,11-12-2024 00:00
491,154467.62,UPI,TXN243979576,20-08-2023 00:00
2691,19189.88,Card,TXN728907039,27-04-2023 00:00
2691,189799.58,NetBanking,TXN560113018,27-04-2023 00:00
4975,1580508.7,Cash,TXN543062986,20-06-2025 00:00
1248,39015.21,NetBanking,TXN893244099,04-07-2023 00:00
1248,112414.59,NetBanking,TXN146323501,04-07-2023 00:00
1248,85750.91,Card,TXN493721208,04-07-2023 00:00
436,34196.87,Card,TXN626294646,11-06-2024 00:00
4947,185304.77,NetBanking,TXN986788118,26-12-2025 00:00
4815,23073.94,NetBanking,TXN893050256,21-10-2024 00:00
4815,97777.12,Card,TXN501243412,21-10-2024 00:00
870,4039.01,Cash,TXN319220959,04-06-2025 00:00
870,159846.44,Cash,TXN298495763,04-06-2025 00:00
4570,89398.07,Cash,TXN559376379,03-09-2023 00:00
3664,35781.35,UPI,TXN315963946,01-05-2025 00:00
3290,163360.34,Cash,TXN693158529,05-08-2024 00:00
3290,90290.66,NetBanking,TXN263121604,05-08-2024 00:00
3290,14227.32,Card,TXN639561040,05-08-2024 00:00
1844,84141.97,Cash,TXN455768319,11-11-2025 00:00
1844,8923.92,Card,TXN267854852,11-11-2025 00:00
1844,49022.67,Cash,TXN873479624,11-11-2025 00:00
3069,3490.22,Cash,TXN192409971,09-09-2025 00:00
3069,11658.27,Card,TXN537464918,09-09-2025 00:00
3069,11283.94,NetBanking,TXN159388077,09-09-2025 00:00
711,90210,UPI,TXN561881224,18-07-2024 00:00
3607,7706.72,Card,TXN330032177,15-01-2023 00:00
3607,3034.71,Card,TXN928589331,15-01-2023 00:00
3607,2106.92,Card,TXN158932330,15-01-2023 00:00
1036,198561.29,Cash,TXN983246078,17-02-2025 00:00
1036,108134.58,Card,TXN546403018,17-02-2025 00:00
1036,36642.62,Card,TXN379290203,17-02-2025 00:00
149,128230.63,Cash,TXN850578043,18-05-2024 00:00
149,45505.26,Cash,TXN611836701,18-05-2024 00:00
280,130434.21,Cash,TXN813635663,28-08-2024 00:00
4751,17970.98,NetBanking,TXN718883896,14-09-2024 00:00
4751,200889.1,NetBanking,TXN111573029,14-09-2024 00:00
3243,100379.88,UPI,TXN515003081,06-05-2025 00:00
3243,58087.97,UPI,TXN149409159,06-05-2025 00:00
3243,18432.33,Card,TXN520517345,06-05-2025 00:00
3970,19131.95,NetBanking,TXN995537776,29-09-2025 00:00
3970,20923.55,UPI,TXN241482664,29-09-2025 00:00
1046,1598384.8,Card,TXN387018385,07-12-2024 00:00
3048,217774.36,NetBanking,TXN423358203,19-09-2023 00:00
3048,310507.85,Cash,TXN565112115,19-09-2023 00:00
2164,33154.98,Cash,TXN913585564,05-03-2023 00:00
2164,8367.61,NetBanking,TXN264456461,05-03-2023 00:00
2164,581.33,Card,TXN285368234,05-03-2023 00:00
1328,461029.51,Cash,TXN797787235,11-05-2025 00:00
1328,185597.62,NetBanking,TXN969065380,11-05-2025 00:00
1328,86554.33,Cash,TXN609443499,11-05-2025 00:00
1932,113830.94,NetBanking,TXN187672564,02-10-2024 00:00
2536,75751.01,UPI,TXN498835437,27-06-2025 00:00
650,10672.18,Cash,TXN635579823,15-03-2024 00:00
650,2327.77,UPI,TXN443829262,15-03-2024 00:00
650,14792.44,UPI,TXN871831404,15-03-2024 00:00
3853,23074.86,UPI,TXN570711239,25-07-2024 00:00
3853,191.24,Cash,TXN193933752,25-07-2024 00:00
3853,1083.07,Cash,TXN154008428,25-07-2024 00:00
2700,27716.25,NetBanking,TXN970954243,20-10-2024 00:00
843,3444.03,UPI,TXN857620934,07-03-2024 00:00
843,26438.71,UPI,TXN897741199,07-03-2024 00:00
447,35621.17,Card,TXN147660260,25-01-2024 00:00
447,39860.37,UPI,TXN757450508,25-01-2024 00:00
447,6249.48,Card,TXN764502575,25-01-2024 00:00
1911,100607.29,Card,TXN410481586,30-05-2023 00:00
1911,4624.44,UPI,TXN149144290,30-05-2023 00:00
1911,16110.04,Card,TXN800238253,30-05-2023 00:00
298,50916.3,NetBanking,TXN602607812,22-05-2025 00:00
298,86204.66,UPI,TXN164103032,22-05-2025 00:00
1647,182419.38,Cash,TXN212011697,26-07-2023 00:00
1647,29937.59,UPI,TXN826207776,26-07-2023 00:00
1684,73551.2,UPI,TXN129287204,15-09-2025 00:00
3137,46217.24,UPI,TXN430074411,01-12-2024 00:00
3137,14760.26,Card,TXN290456340,01-12-2024 00:00
4405,389987.8,NetBanking,TXN706239358,07-02-2025 00:00
4405,31498.77,Card,TXN959915864,07-02-2025 00:00
4260,135662.37,NetBanking,TXN610415207,02-06-2025 00:00
4260,30918.97,UPI,TXN483095527,02-06-2025 00:00
3969,600574.46,Cash,TXN338705184,07-11-2024 00:00
1944,33039.49,Card,TXN830412520,01-03-2023 00:00
1944,4067.78,Cash,TXN205642085,01-03-2023 00:00
1944,4173,UPI,TXN508897548,01-03-2023 00:00
2129,192432.13,Card,TXN159408743,28-01-2025 00:00
2129,57076.65,NetBanking,TXN863259240,28-01-2025 00:00
1639,640642.88,Cash,TXN109228421,15-01-2025 00:00
4033,7915.84,UPI,TXN556214463,06-09-2024 00:00
4033,1996.1,Card,TXN375405562,06-09-2024 00:00
800,30131.2,Card,TXN678503565,22-04-2023 00:00
3012,588123.44,Card,TXN386441766,16-11-2025 00:00
3012,210509.41,NetBanking,TXN172587108,16-11-2025 00:00
1495,36839.09,Cash,TXN376394380,26-05-2023 00:00
1495,1468432.15,Card,TXN848722379,26-05-2023 00:00
3259,174639.92,Cash,TXN568335665,23-04-2024 00:00
3259,7454.24,UPI,TXN917290552,23-04-2024 00:00
3259,19456.84,UPI,TXN653026409,23-04-2024 00:00
4325,6577.21,NetBanking,TXN520470197,04-08-2025 00:00
4325,4218.05,UPI,TXN416127101,04-08-2025 00:00
4325,618.39,Card,TXN520978465,04-08-2025 00:00
2322,47395.15,Card,TXN979204866,16-03-2024 00:00
1608,69237.76,Cash,TXN866770272,20-10-2025 00:00
4923,93302.5,Cash,TXN771200132,19-11-2023 00:00
283,762571.43,Card,TXN712685114,24-12-2023 00:00
3846,6095.03,NetBanking,TXN896279161,16-08-2024 00:00
3846,322.08,NetBanking,TXN311909774,16-08-2024 00:00
624,72001.42,NetBanking,TXN422524743,09-10-2024 00:00
4454,97353.74,Card,TXN509181669,01-03-2025 00:00
4454,16614.81,UPI,TXN682074260,01-03-2025 00:00
4454,31668.62,UPI,TXN840472559,01-03-2025 00:00
4279,853291.54,UPI,TXN838991195,21-02-2024 00:00
3131,7253.15,Cash,TXN955710188,17-05-2023 00:00
3131,5642.73,Card,TXN716520598,17-05-2023 00:00
4219,557266.61,NetBanking,TXN945099800,25-03-2023 00:00
4219,629.74,NetBanking,TXN569001904,25-03-2023 00:00
4440,2690.35,NetBanking,TXN213316098,21-04-2025 00:00
4098,82044.07,UPI,TXN690445576,31-12-2024 00:00
681,6219.22,NetBanking,TXN647988596,01-06-2023 00:00
3800,773792.48,UPI,TXN472228111,03-10-2025 00:00
3800,3861.09,NetBanking,TXN498640500,03-10-2025 00:00
3800,9598.27,Card,TXN368775158,03-10-2025 00:00
1173,16028.17,NetBanking,TXN718327195,23-07-2025 00:00
4935,107127.87,NetBanking,TXN464560179,06-02-2024 00:00
1508,26728.93,Card,TXN980432785,27-11-2025 00:00
1508,22837.86,NetBanking,TXN822709399,27-11-2025 00:00
1508,17651.29,NetBanking,TXN474360482,27-11-2025 00:00
829,46632.58,NetBanking,TXN233378957,18-07-2023 00:00
829,4211.12,UPI,TXN872681581,18-07-2023 00:00
829,36529.6,Card,TXN580733194,18-07-2023 00:00
3306,360015.15,NetBanking,TXN258191814,01-06-2023 00:00
3306,45582.58,NetBanking,TXN410894989,01-06-2023 00:00
3306,13541.87,UPI,TXN832997271,01-06-2023 00:00
1557,4647.55,NetBanking,TXN680174923,01-10-2023 00:00
1557,32098.8,NetBanking,TXN952064420,01-10-2023 00:00
3517,201831.67,UPI,TXN829810547,10-10-2025 00:00
643,46505.73,UPI,TXN572988572,10-09-2024 00:00
643,73109.47,Cash,TXN598116570,10-09-2024 00:00
643,283909.46,NetBanking,TXN407576116,10-09-2024 00:00
472,66889.71,Card,TXN801150083,20-02-2023 00:00
472,138838.96,UPI,TXN806486832,20-02-2023 00:00
3815,73103.17,Card,TXN210935934,25-06-2023 00:00
3815,242311.66,Cash,TXN824577266,25-06-2023 00:00
2074,109809.94,Cash,TXN543967647,30-08-2023 00:00
2074,15003.41,Cash,TXN833037458,30-08-2023 00:00
2074,8701.44,UPI,TXN944428394,30-08-2023 00:00
3136,85085.21,Card,TXN655276032,18-05-2024 00:00
3136,12945.18,UPI,TXN172654683,18-05-2024 00:00
3136,122414.37,NetBanking,TXN259470804,18-05-2024 00:00
3029,120502.2,UPI,TXN736388018,27-07-2023 00:00
3029,5977.68,UPI,TXN144933523,27-07-2023 00:00
3029,50096.28,Card,TXN551307815,27-07-2023 00:00
373,83754.27,Card,TXN834995818,21-08-2023 00:00
373,84659.9,Card,TXN652825335,21-08-2023 00:00
252,2172.02,NetBanking,TXN408036602,01-06-2023 00:00
252,3190.14,Cash,TXN536411553,01-06-2023 00:00
31,48133.13,Cash,TXN261636218,20-06-2025 00:00
1199,297681.55,UPI,TXN686018483,28-05-2025 00:00
1316,122122.05,NetBanking,TXN549269683,21-08-2024 00:00
1316,104246.55,NetBanking,TXN152410922,21-08-2024 00:00
1316,619.63,Card,TXN874742293,21-08-2024 00:00
2448,33376.35,NetBanking,TXN744448928,26-01-2023 00:00
4733,601103.71,Card,TXN159170554,08-03-2024 00:00
4212,27289.08,Card,TXN485234310,15-10-2025 00:00
4212,32905.9,Card,TXN170958769,15-10-2025 00:00
1086,23011.7,NetBanking,TXN884904984,22-12-2025 00:00
1086,16879.2,UPI,TXN672609993,22-12-2025 00:00
3714,277954.1,Card,TXN951415052,02-01-2025 00:00
3714,278867.09,Cash,TXN359115721,02-01-2025 00:00
3714,153596.87,Cash,TXN569490383,02-01-2025 00:00
1757,4463.08,NetBanking,TXN569020310,24-02-2023 00:00
1757,162035.23,Cash,TXN982995143,24-02-2023 00:00
3396,152535.56,NetBanking,TXN618369564,17-09-2024 00:00
3396,430944.55,UPI,TXN994583777,17-09-2024 00:00
1097,54397.05,NetBanking,TXN565188552,05-07-2023 00:00
1374,344106.18,Card,TXN102528031,06-07-2024 00:00
1374,226153.78,NetBanking,TXN655431631,06-07-2024 00:00
4338,375754.65,UPI,TXN739701521,05-06-2024 00:00
243,52706.74,Card,TXN195958766,15-07-2023 00:00
243,272414.04,UPI,TXN177144952,15-07-2023 00:00
2412,189402.67,Card,TXN170252825,09-02-2025 00:00
2412,212237.13,Card,TXN834492328,09-02-2025 00:00
2412,157585.74,Card,TXN712191866,09-02-2025 00:00
1264,5803.6,Cash,TXN521807995,27-07-2023 00:00
1264,67712.04,Cash,TXN321849301,27-07-2023 00:00
902,1127.29,Cash,TXN698529862,30-09-2023 00:00
902,333.36,UPI,TXN159914681,30-09-2023 00:00
1309,38379.1,UPI,TXN342572444,19-07-2023 00:00
3536,289827.95,Cash,TXN664869600,08-10-2025 00:00
1178,27932.08,Card,TXN808419872,26-12-2023 00:00
1178,5542.62,Cash,TXN197324663,26-12-2023 00:00
1178,15891.6,Card,TXN288555383,26-12-2023 00:00
3693,465891.59,NetBanking,TXN904928222,23-02-2025 00:00
2027,32484.81,Card,TXN961604762,21-05-2025 00:00
856,64432.55,Card,TXN602956538,19-02-2024 00:00
856,40272.89,UPI,TXN201862364,19-02-2024 00:00
856,124586.81,Card,TXN261410888,19-02-2024 00:00
3519,124594.52,UPI,TXN709623082,18-06-2023 00:00
3519,208884.55,UPI,TXN546737890,18-06-2023 00:00
1864,62639.75,Cash,TXN946333536,22-09-2024 00:00
2236,56949.54,NetBanking,TXN261775527,27-08-2024 00:00
2236,65820.21,NetBanking,TXN320558988,27-08-2024 00:00
2236,47994.01,Card,TXN339898590,27-08-2024 00:00
3600,252928.88,Cash,TXN970701442,13-07-2024 00:00
3600,37302.65,NetBanking,TXN804811003,13-07-2024 00:00
1917,103179.66,UPI,TXN921372061,15-10-2024 00:00
1917,6638.32,Cash,TXN503485649,15-10-2024 00:00
1917,695.22,NetBanking,TXN811102728,15-10-2024 00:00
4933,13247.59,NetBanking,TXN209921930,18-07-2025 00:00
987,23548.09,UPI,TXN172552104,25-05-2023 00:00
987,976.19,Card,TXN364506765,25-05-2023 00:00
987,5227.28,Card,TXN844131538,25-05-2023 00:00
2602,51017.86,NetBanking,TXN193781171,13-04-2024 00:00
2602,18150.75,UPI,TXN740591076,13-04-2024 00:00
250,33081.22,NetBanking,TXN251774732,15-03-2024 00:00
250,20271.11,Cash,TXN310396018,15-03-2024 00:00
250,12542.71,UPI,TXN588896800,15-03-2024 00:00
4414,3776.04,Card,TXN790610091,04-01-2026 00:00
4414,439.55,Card,TXN456970105,04-01-2026 00:00
4414,778.37,NetBanking,TXN392502193,04-01-2026 00:00
621,6269.35,UPI,TXN491111431,05-03-2025 00:00
621,14487.82,Cash,TXN946661803,05-03-2025 00:00
3623,44165.97,NetBanking,TXN988488783,26-09-2025 00:00
1382,17854.65,UPI,TXN158749043,07-07-2025 00:00
1382,38616.04,NetBanking,TXN364610041,07-07-2025 00:00
4538,95685.66,Cash,TXN257916367,12-02-2024 00:00
4538,129919.44,NetBanking,TXN162619230,12-02-2024 00:00
4538,384022.74,Cash,TXN283599102,12-02-2024 00:00
4460,39328.83,UPI,TXN269671201,20-08-2024 00:00
4597,5760.53,UPI,TXN575035243,06-03-2025 00:00
4597,247.27,UPI,TXN103094189,06-03-2025 00:00
1206,123949.27,UPI,TXN712373523,15-06-2023 00:00
1206,319573.27,NetBanking,TXN110643165,15-06-2023 00:00
1937,505902.61,UPI,TXN542673866,15-01-2024 00:00
3427,4946.6,Cash,TXN621123751,22-02-2023 00:00
3427,3259.36,Cash,TXN393652135,22-02-2023 00:00
3427,19048.4,NetBanking,TXN688930083,22-02-2023 00:00
4083,66.84,Card,TXN511619255,17-05-2024 00:00
4083,364.5,Card,TXN561982928,17-05-2024 00:00
4083,10224.16,Card,TXN110907293,17-05-2024 00:00
3899,180186.64,Cash,TXN783678224,10-10-2024 00:00
3899,25733.43,NetBanking,TXN999991330,10-10-2024 00:00
3899,1287.13,NetBanking,TXN290396581,10-10-2024 00:00
2387,405.96,UPI,TXN787469469,06-07-2024 00:00
2387,37902.62,UPI,TXN327033111,06-07-2024 00:00
2387,68203.53,NetBanking,TXN716251997,06-07-2024 00:00
2751,77829.14,NetBanking,TXN478306227,30-05-2023 00:00
2479,3591.42,Cash,TXN295337626,15-01-2024 00:00
2479,7884.8,UPI,TXN462651173,15-01-2024 00:00
2479,610.8,Card,TXN743934436,15-01-2024 00:00
585,97042.6,UPI,TXN543807020,22-08-2025 00:00
585,1896.83,NetBanking,TXN110660540,22-08-2025 00:00
585,16260.85,UPI,TXN860955265,22-08-2025 00:00
2653,189358.28,NetBanking,TXN357959176,10-07-2024 00:00
1775,11541.56,NetBanking,TXN150109554,27-01-2025 00:00
1775,6497.88,UPI,TXN248522214,27-01-2025 00:00
1775,7632.07,NetBanking,TXN173614555,27-01-2025 00:00
4774,5163.22,Cash,TXN575717672,13-09-2025 00:00
4774,7938.68,NetBanking,TXN891548436,13-09-2025 00:00
4774,218.91,Cash,TXN303172491,13-09-2025 00:00
1310,30712.33,NetBanking,TXN372661832,03-02-2025 00:00
1310,261482.15,Card,TXN680119506,03-02-2025 00:00
1310,361086.19,Cash,TXN568664197,03-02-2025 00:00
708,4054.01,NetBanking,TXN350948973,01-08-2024 00:00
708,27696.96,Card,TXN826789369,01-08-2024 00:00
455,7125.5,UPI,TXN420428075,05-10-2024 00:00
455,49483.72,Card,TXN228362442,05-10-2024 00:00
1630,130446.66,NetBanking,TXN141788583,19-09-2024 00:00
1630,24705.34,Card,TXN687952373,19-09-2024 00:00
1630,216398.24,NetBanking,TXN500494611,19-09-2024 00:00
1592,155038.46,NetBanking,TXN884076168,23-06-2024 00:00
3403,5841.7,Cash,TXN720753243,22-06-2023 00:00
3403,24421.33,UPI,TXN943291256,22-06-2023 00:00
2545,215114.74,UPI,TXN544880611,26-08-2025 00:00
930,6393.5,NetBanking,TXN133759821,20-02-2024 00:00
4153,153125.52,Card,TXN405094191,25-02-2025 00:00
2776,107696.02,NetBanking,TXN687582188,01-06-2025 00:00
2776,91582.03,UPI,TXN196619336,01-06-2025 00:00
2776,26867.17,NetBanking,TXN717908905,01-06-2025 00:00
1861,257710.3,UPI,TXN828848465,23-11-2025 00:00
1861,40650.44,NetBanking,TXN259198230,23-11-2025 00:00
3449,82080.71,Cash,TXN402437454,24-12-2024 00:00
3449,16296.74,UPI,TXN598035310,24-12-2024 00:00
132,78583.42,Card,TXN437358105,31-03-2023 00:00
132,12246.61,NetBanking,TXN365455485,31-03-2023 00:00
4382,7872.71,NetBanking,TXN472497676,25-06-2025 00:00
4382,42988.61,Cash,TXN698440368,25-06-2025 00:00
322,1734.76,Card,TXN967762502,08-02-2025 00:00
322,33343.3,UPI,TXN943862829,08-02-2025 00:00
322,9556.5,UPI,TXN150468465,08-02-2025 00:00
3886,1145.61,Cash,TXN645286413,06-07-2025 00:00
3886,25279.92,Cash,TXN452707282,06-07-2025 00:00
1414,416035.37,UPI,TXN129029430,29-05-2023 00:00
2835,21094.2,Card,TXN452237447,12-10-2025 00:00
2835,26249.08,Cash,TXN892525320,12-10-2025 00:00
4783,6286.48,UPI,TXN587596168,02-01-2024 00:00
2346,303751.87,Cash,TXN898569223,29-06-2025 00:00
2600,5969.83,UPI,TXN692913201,02-01-2024 00:00
2600,224.14,Card,TXN824479656,02-01-2024 00:00
2600,1434.12,Card,TXN771565903,02-01-2024 00:00
4963,30809.24,NetBanking,TXN762156289,05-08-2023 00:00
4963,66613.22,Cash,TXN674357318,05-08-2023 00:00
1953,41431.17,NetBanking,TXN978225522,19-07-2024 00:00
1953,30796.51,Cash,TXN343321344,19-07-2024 00:00
4376,11729.28,NetBanking,TXN929761750,23-10-2023 00:00
