order_date,status,total_amount,invoice_number,invoice_date,customer_id,branch_id
14-07-2025 00:00,Delivered,31394.87,INV002398,17-07-2025 00:00,384,11
08-01-2023 00:00,Confirmed,235292.76,INV002399,12-01-2023 00:00,302,11
23-06-2023 00:00,Delivered,37799.4,INV002400,24-06-2023 00:00,754,7
09-06-2024 00:00,Pending,79217.54,INV002401,11-06-2024 00:00,137,12
30-12-2024 00:00,Confirmed,58377.26,INV002402,01-01-2025 00:00,859,3
21-08-2023 00:00,Delivered,32584.69,INV002403,22-08-2023 00:00,1241,11
20-05-2023 00:00,Confirmed,364988.28,INV002404,24-05-2023 00:00,203,5
02-02-2025 00:00,Delivered,12464.33,INV002405,03-02-2025 00:00,615,10
19-07-2023 00:00,Pending,34373.36,INV002406,21-07-2023 00:00,1733,5
25-07-2024 00:00,Cancelled,133676.81,INV002407,30-07-2024 00:00,1253,6
03-06-2024 00:00,Delivered,109484.28,INV002408,06-06-2024 00:00,1779,9
19-06-2023 00:00,Delivered,4662521.98,INV002409,23-06-2023 00:00,953,2
31-07-2024 00:00,Delivered,10851.56,INV002410,04-08-2024 00:00,1153,5
21-06-2023 00:00,Confirmed,268862.26,INV002411,25-06-2023 00:00,903,8
06-02-2025 00:00,Delivered,559225.54,INV002412,09-02-2025 00:00,1031,6
20-06-2023 00:00,Delivered,78265.75,INV002413,25-06-2023 00:00,1126,5
29-03-2024 00:00,Delivered,248767.07,INV002414,02-04-2024 00:00,1995,7
08-01-2025 00:00,Pending,43598.41,INV002415,10-01-2025 00:00,926,7
12-12-2025 00:00,Confirmed,545722.08,INV002416,13-12-2025 00:00,1564,2
28-02-2024 00:00,Delivered,185631.22,INV002417,01-03-2024 00:00,1064,5
08-09-2024 00:00,Pending,30580.04,INV002418,13-09-2024 00:00,241,8
26-05-2024 00:00,Delivered,823288.19,INV002419,27-05-2024 00:00,1732,10
01-04-2024 00:00,Confirmed,25406.32,INV002420,03-04-2024 00:00,1741,10
30-11-2025 00:00,Pending,202215.86,INV002421,30-11-2025 00:00,913,7
22-11-2025 00:00,Delivered,1672427.71,INV002422,23-11-2025 00:00,602,9
04-10-2025 00:00,Delivered,103002.87,INV002423,07-10-2025 00:00,1487,5
23-03-2023 00:00,Delivered,92861.89,INV002424,26-03-2023 00:00,1610,6
20-10-2025 00:00,Pending,623537.93,INV002425,21-10-2025 00:00,1718,10
10-11-2025 00:00,Pending,282688.92,INV002426,12-11-2025 00:00,1045,6
02-06-2023 00:00,Delivered,246760.61,INV002427,04-06-2023 00:00,1388,6
20-02-2023 00:00,Confirmed,728814.01,INV002428,22-02-2023 00:00,837,10
23-01-2025 00:00,Confirmed,635246.92,INV002429,23-01-2025 00:00,602,7
30-04-2023 00:00,Cancelled,217697.22,INV002430,04-05-2023 00:00,195,5
22-05-2023 00:00,Confirmed,101439.14,INV002431,24-05-2023 00:00,279,11
30-09-2023 00:00,Confirmed,305538.08,INV002432,05-10-2023 00:00,1832,9
23-08-2024 00:00,Confirmed,67215.93,INV002433,27-08-2024 00:00,1548,5
31-07-2024 00:00,Delivered,504022.35,INV002434,01-08-2024 00:00,1767,7
24-06-2025 00:00,Pending,76513.53,INV002435,26-06-2025 00:00,1516,8
13-03-2025 00:00,Delivered,13338.72,INV002436,14-03-2025 00:00,1284,2
05-02-2025 00:00,Cancelled,697736.17,INV002437,08-02-2025 00:00,511,1
07-07-2023 00:00,Delivered,818671.72,INV002438,09-07-2023 00:00,1189,8
30-05-2025 00:00,Cancelled,239319.71,INV002439,30-05-2025 00:00,637,7
16-06-2023 00:00,Delivered,60068.81,INV002440,20-06-2023 00:00,542,3
20-07-2024 00:00,Cancelled,25872.47,INV002441,21-07-2024 00:00,811,10
05-01-2023 00:00,Pending,257835.19,INV002442,10-01-2023 00:00,134,2
05-10-2024 00:00,Delivered,350283.11,INV002443,08-10-2024 00:00,145,12
22-02-2025 00:00,Confirmed,15146.96,INV002444,27-02-2025 00:00,1823,9
01-01-2024 00:00,Pending,600872.3,INV002445,04-01-2024 00:00,761,4
11-06-2024 00:00,Confirmed,126147.83,INV002446,15-06-2024 00:00,1862,10
09-09-2023 00:00,Delivered,204213.4,INV002447,10-09-2023 00:00,1098,10
25-01-2023 00:00,Delivered,33376.35,INV002448,26-01-2023 00:00,160,9
14-11-2025 00:00,Confirmed,554867.57,INV002449,16-11-2025 00:00,1254,6
26-07-2023 00:00,Cancelled,99984.81,INV002450,30-07-2023 00:00,711,1
21-09-2023 00:00,Delivered,405396.85,INV002451,23-09-2023 00:00,975,3
25-09-2025 00:00,Pending,851741.7,INV002452,26-09-2025 00:00,1645,4
20-06-2025 00:00,Confirmed,32573.88,INV002453,23-06-2025 00:00,936,9
18-08-2025 00:00,Pending,1815.17,INV002454,22-08-2025 00:00,1508,9
03-12-2023 00:00,Confirmed,100483.48,INV002455,06-12-2023 00:00,7,5
28-07-2025 00:00,Delivered,14665.46,INV002456,31-07-2025 00:00,482,10
06-01-2024 00:00,Delivered,36733.95,INV002457,11-01-2024 00:00,249,12
18-06-2024 00:00,Delivered,30767.9,INV002458,19-06-2024 00:00,622,7
13-06-2024 00:00,Delivered,204865.21,INV002459,15-06-2024 00:00,1054,10
07-03-2023 00:00,Delivered,431704.88,INV002460,08-03-2023 00:00,352,10
08-06-2025 00:00,Pending,79010.87,INV002461,10-06-2025 00:00,1886,7
21-05-2024 00:00,Confirmed,227734.78,INV002462,24-05-2024 00:00,390,5
02-12-2025 00:00,Pending,1174694.14,INV002463,05-12-2025 00:00,238,1
17-04-2024 00:00,Pending,30167.83,INV002464,17-04-2024 00:00,169,5
22-06-2023 00:00,Confirmed,45902.36,INV002465,23-06-2023 00:00,91,8
04-04-2023 00:00,Delivered,32376.12,INV002466,06-04-2023 00:00,489,11
04-10-2024 00:00,Cancelled,25243.85,INV002467,05-10-2024 00:00,1422,12
24-05-2025 00:00,Delivered,52991.02,INV002468,29-05-2025 00:00,1931,12
15-12-2025 00:00,Delivered,583793.83,INV002469,16-12-2025 00:00,1281,4
26-12-2023 00:00,Confirmed,42611.73,INV002470,27-12-2023 00:00,871,10
21-12-2023 00:00,Delivered,136533.07,INV002471,21-12-2023 00:00,1239,10
22-12-2025 00:00,Confirmed,728572.17,INV002472,22-12-2025 00:00,648,6
03-11-2024 00:00,Delivered,463079.96,INV002473,08-11-2024 00:00,1319,9
25-03-2025 00:00,Cancelled,219221.37,INV002474,30-03-2025 00:00,488,7
09-03-2025 00:00,Delivered,58243.5,INV002475,09-03-2025 00:00,1671,4
09-07-2023 00:00,Delivered,30692.1,INV002476,09-07-2023 00:00,285,11
23-04-2025 00:00,Delivered,41380.81,INV002477,25-04-2025 00:00,740,12
14-01-2025 00:00,Delivered,11137.94,INV002478,15-01-2025 00:00,1365,8
11-01-2024 00:00,Confirmed,12087.02,INV002479,15-01-2024 00:00,821,12
03-03-2024 00:00,Delivered,309083.26,INV002480,07-03-2024 00:00,1539,7
25-04-2024 00:00,Confirmed,10644.01,INV002481,29-04-2024 00:00,1537,7
24-12-2024 00:00,Confirmed,439719.69,INV002482,27-12-2024 00:00,464,8
28-12-2024 00:00,Confirmed,36355.19,INV002483,01-01-2025 00:00,1907,10
09-10-2025 00:00,Cancelled,13793.56,INV002484,12-10-2025 00:00,1507,12
22-05-2023 00:00,Delivered,9932.1,INV002485,22-05-2023 00:00,1650,8
24-02-2024 00:00,Confirmed,185968.92,INV002486,28-02-2024 00:00,1053,8
25-10-2025 00:00,Confirmed,13027.78,INV002487,26-10-2025 00:00,535,1
13-11-2025 00:00,Pending,12883.77,INV002488,14-11-2025 00:00,88,7
25-10-2023 00:00,Delivered,177822.42,INV002489,27-10-2023 00:00,1813,9
02-07-2024 00:00,Delivered,9800.23,INV002490,07-07-2024 00:00,421,12
08-08-2024 00:00,Pending,23944.51,INV002491,09-08-2024 00:00,1170,3
16-08-2025 00:00,Confirmed,381920.04,INV002492,20-08-2025 00:00,1324,9
10-06-2024 00:00,Confirmed,123626.76,INV002493,14-06-2024 00:00,1154,6
13-04-2025 00:00,Cancelled,45301.99,INV002494,13-04-2025 00:00,856,7
21-04-2024 00:00,Cancelled,1931.97,INV002495,21-04-2024 00:00,385,8
15-10-2023 00:00,Delivered,3600050.64,INV002496,17-10-2023 00:00,340,9
03-03-2025 00:00,Delivered,112548.25,INV002497,04-03-2025 00:00,311,7
03-06-2024 00:00,Cancelled,105874.77,INV002498,06-06-2024 00:00,287,1
12-12-2024 00:00,Pending,1231075.59,INV002499,15-12-2024 00:00,817,6
02-05-2025 00:00,Delivered,22952.71,INV002500,03-05-2025 00:00,635,7
15-07-2023 00:00,Delivered,494127.12,INV002501,20-07-2023 00:00,94,5
02-10-2023 00:00,Confirmed,339240.87,INV002502,03-10-2023 00:00,604,6
01-12-2025 00:00,Pending,984295.33,INV002503,06-12-2025 00:00,145,8
05-06-2025 00:00,Delivered,245125.97,INV002504,09-06-2025 00:00,1742,3
03-06-2023 00:00,Pending,341020.01,INV002505,08-06-2023 00:00,887,3
22-12-2023 00:00,Confirmed,42031.48,INV002506,27-12-2023 00:00,161,3
07-04-2024 00:00,Cancelled,6070.24,INV002507,08-04-2024 00:00,1535,10
28-03-2024 00:00,Delivered,379196.94,INV002508,02-04-2024 00:00,90,5
11-09-2025 00:00,Cancelled,438076.08,INV002509,14-09-2025 00:00,966,2
26-02-2023 00:00,Cancelled,400246.05,INV002510,26-02-2023 00:00,42,9
06-04-2024 00:00,Cancelled,16465.77,INV002511,10-04-2024 00:00,1561,3
05-02-2025 00:00,Delivered,161026.99,INV002512,09-02-2025 00:00,1400,5
06-09-2024 00:00,Delivered,32570.51,INV002513,07-09-2024 00:00,146,6
11-04-2025 00:00,Cancelled,92939.45,INV002514,13-04-2025 00:00,444,1
26-05-2024 00:00,Cancelled,266730.08,INV002515,29-05-2024 00:00,1841,1
05-03-2023 00:00,Confirmed,93516.79,INV002516,07-03-2023 00:00,1506,1
05-11-2023 00:00,Cancelled,717799.49,INV002517,08-11-2023 00:00,637,10
03-02-2025 00:00,Delivered,579517.68,INV002518,05-02-2025 00:00,632,1
15-05-2024 00:00,Delivered,151703.82,INV002519,16-05-2024 00:00,1828,5
03-01-2024 00:00,Cancelled,18962.54,INV002520,06-01-2024 00:00,1043,3
27-07-2025 00:00,Delivered,262462.75,INV002521,01-08-2025 00:00,643,2
23-09-2023 00:00,Confirmed,547448.54,INV002522,23-09-2023 00:00,1083,11
18-03-2024 00:00,Delivered,17706.13,INV002523,23-03-2024 00:00,653,6
18-05-2023 00:00,Delivered,340479.59,INV002524,22-05-2023 00:00,1742,5
20-11-2024 00:00,Pending,35246.86,INV002525,20-11-2024 00:00,1006,6
19-01-2024 00:00,Cancelled,2296845.72,INV002526,20-01-2024 00:00,1849,2
24-09-2023 00:00,Delivered,60850.53,INV002527,24-09-2023 00:00,1793,12
26-11-2025 00:00,Pending,81894.64,INV002528,01-12-2025 00:00,1528,7
17-08-2024 00:00,Delivered,78732.01,INV002529,21-08-2024 00:00,433,12
06-10-2025 00:00,Pending,7070.43,INV002530,08-10-2025 00:00,1115,11
09-03-2025 00:00,Delivered,49900.87,INV002531,12-03-2025 00:00,1952,3
18-04-2025 00:00,Delivered,454933.71,INV002532,18-04-2025 00:00,936,8
29-08-2025 00:00,Cancelled,270104.61,INV002533,31-08-2025 00:00,1388,5
31-10-2025 00:00,Pending,36763.15,INV002534,05-11-2025 00:00,1275,4
24-11-2025 00:00,Pending,13961.81,INV002535,24-11-2025 00:00,1563,1
25-06-2025 00:00,Confirmed,75751.01,INV002536,27-06-2025 00:00,1963,5
15-11-2024 00:00,Confirmed,19629.36,INV002537,18-11-2024 00:00,1907,5
02-09-2023 00:00,Delivered,101991.87,INV002538,02-09-2023 00:00,565,10
15-05-2023 00:00,Confirmed,326274.84,INV002539,15-05-2023 00:00,903,5
27-09-2023 00:00,Confirmed,73481.09,INV002540,30-09-2023 00:00,422,6
10-07-2025 00:00,Delivered,408938.98,INV002541,14-07-2025 00:00,1079,5
04-02-2023 00:00,Pending,462653.59,INV002542,09-02-2023 00:00,257,8
18-06-2025 00:00,Cancelled,139385.65,INV002543,19-06-2025 00:00,266,8
12-01-2025 00:00,Delivered,129704.1,INV002544,17-01-2025 00:00,546,8
22-08-2025 00:00,Pending,215114.74,INV002545,26-08-2025 00:00,68,3
16-08-2023 00:00,Cancelled,298410.86,INV002546,21-08-2023 00:00,560,12
10-03-2024 00:00,Confirmed,193295.84,INV002547,10-03-2024 00:00,326,8
24-04-2023 00:00,Delivered,361310.13,INV002548,25-04-2023 00:00,81,11
05-12-2024 00:00,Cancelled,103961.15,INV002549,06-12-2024 00:00,1281,11
02-09-2025 00:00,Pending,479177.34,INV002550,04-09-2025 00:00,624,4
01-01-2023 00:00,Confirmed,57947.34,INV002551,04-01-2023 00:00,924,5
11-12-2025 00:00,Cancelled,173818.75,INV002552,11-12-2025 00:00,225,11
10-07-2024 00:00,Delivered,1416027.43,INV002553,11-07-2024 00:00,1044,7
15-09-2023 00:00,Cancelled,220454.47,INV002554,19-09-2023 00:00,945,2
18-02-2025 00:00,Pending,865333.55,INV002555,23-02-2025 00:00,1148,3
05-07-2024 00:00,Confirmed,81001.04,INV002556,05-07-2024 00:00,1626,1
11-03-2024 00:00,Cancelled,356064.37,INV002557,14-03-2024 00:00,1958,5
17-03-2025 00:00,Delivered,11375.04,INV002558,20-03-2025 00:00,1861,5
13-08-2023 00:00,Pending,842804,INV002559,15-08-2023 00:00,721,2
08-02-2023 00:00,Confirmed,553345.35,INV002560,12-02-2023 00:00,243,8
24-01-2025 00:00,Confirmed,537697.95,INV002561,27-01-2025 00:00,1411,1
11-09-2024 00:00,Delivered,175180.64,INV002562,11-09-2024 00:00,744,9
10-08-2023 00:00,Pending,25616.62,INV002563,15-08-2023 00:00,578,9
28-04-2023 00:00,Cancelled,103104.62,INV002564,30-04-2023 00:00,1226,7
12-02-2024 00:00,Confirmed,26288.94,INV002565,14-02-2024 00:00,1950,7
17-07-2023 00:00,Pending,37796.74,INV002566,22-07-2023 00:00,1723,11
27-12-2025 00:00,Delivered,329453.18,INV002567,27-12-2025 00:00,300,11
31-12-2025 00:00,Cancelled,110454.16,INV002568,02-01-2026 00:00,516,7
24-05-2023 00:00,Confirmed,155467.63,INV002569,25-05-2023 00:00,376,1
20-12-2023 00:00,Delivered,64681.51,INV002570,21-12-2023 00:00,1869,1
01-09-2025 00:00,Cancelled,18218.46,INV002571,01-09-2025 00:00,1073,8
28-05-2024 00:00,Delivered,21776.61,INV002572,30-05-2024 00:00,945,4
03-02-2025 00:00,Delivered,722622.04,INV002573,04-02-2025 00:00,452,6
24-07-2023 00:00,Pending,56544.59,INV002574,26-07-2023 00:00,120,10
17-02-2025 00:00,Cancelled,50127.47,INV002575,17-02-2025 00:00,1879,4
06-11-2025 00:00,Confirmed,105715.01,INV002576,10-11-2025 00:00,1126,11
03-10-2024 00:00,Cancelled,45427.38,INV002577,07-10-2024 00:00,1924,4
05-02-2025 00:00,Confirmed,1457114.41,INV002578,06-02-2025 00:00,146,5
11-08-2023 00:00,Delivered,25043.29,INV002579,11-08-2023 00:00,1026,6
16-04-2025 00:00,Cancelled,40375.94,INV002580,21-04-2025 00:00,10,8
03-12-2025 00:00,Delivered,40796,INV002581,07-12-2025 00:00,1256,10
02-12-2024 00:00,Delivered,432879.91,INV002582,03-12-2024 00:00,1103,8
26-06-2025 00:00,Delivered,135818.01,INV002583,30-06-2025 00:00,776,9
04-10-2025 00:00,Cancelled,18920.1,INV002584,07-10-2025 00:00,1008,5
03-04-2024 00:00,Confirmed,571926.24,INV002585,03-04-2024 00:00,1778,8
05-01-2025 00:00,Pending,39682.45,INV002586,08-01-2025 00:00,1529,10
06-03-2025 00:00,Cancelled,148576.6,INV002587,08-03-2025 00:00,462,7
27-11-2024 00:00,Delivered,127845.1,INV002588,27-11-2024 00:00,1701,1
20-05-2024 00:00,Pending,115843.94,INV002589,24-05-2024 00:00,1983,11
26-08-2025 00:00,Cancelled,27314.94,INV002590,27-08-2025 00:00,1076,9
04-11-2023 00:00,Delivered,56838.43,INV002591,05-11-2023 00:00,597,1
20-12-2023 00:00,Confirmed,167426.49,INV002592,23-12-2023 00:00,1663,8
12-07-2023 00:00,Pending,364742.04,INV002593,14-07-2023 00:00,1570,3
04-12-2023 00:00,Cancelled,59605.13,INV002594,09-12-2023 00:00,1853,5
18-08-2023 00:00,Delivered,45682.84,INV002595,19-08-2023 00:00,181,12
26-06-2025 00:00,Pending,12711.94,INV002596,26-06-2025 00:00,1354,7
13-01-2023 00:00,Pending,95287.23,INV002597,14-01-2023 00:00,797,9
16-11-2023 00:00,Cancelled,57948.14,INV002598,17-11-2023 00:00,718,6
08-06-2024 00:00,Confirmed,959950.53,INV002599,09-06-2024 00:00,1482,6
28-12-2023 00:00,Pending,7628.09,INV002600,02-01-2024 00:00,1204,11
02-09-2025 00:00,Cancelled,59194.73,INV002601,03-09-2025 00:00,1598,1
11-04-2024 00:00,Confirmed,69168.61,INV002602,13-04-2024 00:00,548,9
20-10-2023 00:00,Pending,28618.79,INV002603,20-10-2023 00:00,797,11
20-12-2025 00:00,Delivered,4711.29,INV002604,23-12-2025 00:00,165,7
06-03-2025 00:00,Delivered,4329177.7,INV002605,06-03-2025 00:00,662,2
21-12-2023 00:00,Pending,37539.27,INV002606,24-12-2023 00:00,1478,1
23-02-2024 00:00,Delivered,166406.95,INV002607,25-02-2024 00:00,57,7
31-08-2023 00:00,Delivered,507547.77,INV002608,03-09-2023 00:00,38,9
27-09-2025 00:00,Confirmed,27591.61,INV002609,30-09-2025 00:00,1757,3
09-04-2025 00:00,Confirmed,189848.07,INV002610,13-04-2025 00:00,1947,12
23-02-2025 00:00,Confirmed,74893.55,INV002611,26-02-2025 00:00,900,3
19-01-2023 00:00,Confirmed,1562441.68,INV002612,22-01-2023 00:00,119,5
27-05-2024 00:00,Delivered,21189.5,INV002613,28-05-2024 00:00,55,8
04-09-2025 00:00,Cancelled,37246.08,INV002614,04-09-2025 00:00,1778,3
15-04-2025 00:00,Confirmed,308181.6,INV002615,18-04-2025 00:00,1994,4
07-08-2023 00:00,Cancelled,498706.62,INV002616,09-08-2023 00:00,736,7
27-02-2025 00:00,Confirmed,162142.83,INV002617,02-03-2025 00:00,614,7
26-11-2024 00:00,Delivered,107417.79,INV002618,28-11-2024 00:00,1951,2
07-12-2024 00:00,Delivered,264808.35,INV002619,09-12-2024 00:00,799,8
11-05-2025 00:00,Delivered,194418.54,INV002620,12-05-2025 00:00,396,11
25-05-2025 00:00,Confirmed,564267.19,INV002621,26-05-2025 00:00,884,2
11-01-2023 00:00,Pending,20849.63,INV002622,14-01-2023 00:00,968,3
29-05-2025 00:00,Cancelled,5288.17,INV002623,02-06-2025 00:00,1335,7
02-08-2024 00:00,Pending,582263.72,INV002624,03-08-2024 00:00,1200,8
28-10-2024 00:00,Pending,19481.01,INV002625,28-10-2024 00:00,212,1
02-04-2025 00:00,Cancelled,179359.65,INV002626,02-04-2025 00:00,1633,2
16-06-2025 00:00,Cancelled,1861.64,INV002627,19-06-2025 00:00,1116,9
12-12-2023 00:00,Delivered,17006.07,INV002628,12-12-2023 00:00,141,1
03-11-2023 00:00,Delivered,6901.04,INV002629,06-11-2023 00:00,396,5
23-04-2023 00:00,Pending,16136.01,INV002630,27-04-2023 00:00,1768,12
13-07-2024 00:00,Confirmed,521368.05,INV002631,15-07-2024 00:00,1159,6
03-10-2025 00:00,Delivered,1487088.87,INV002632,03-10-2025 00:00,638,8
11-04-2024 00:00,Delivered,54434.1,INV002633,14-04-2024 00:00,1946,12
28-07-2025 00:00,Pending,142796.18,INV002634,30-07-2025 00:00,689,12
03-04-2024 00:00,Pending,97961.6,INV002635,03-04-2024 00:00,1031,3
13-12-2024 00:00,Delivered,148029.93,INV002636,18-12-2024 00:00,34,6
01-10-2024 00:00,Delivered,15722.51,INV002637,06-10-2024 00:00,1902,1
26-01-2024 00:00,Cancelled,331787.16,INV002638,29-01-2024 00:00,1131,6
02-04-2025 00:00,Delivered,18459.71,INV002639,06-04-2025 00:00,923,4
31-03-2025 00:00,Delivered,108835.38,INV002640,02-04-2025 00:00,288,12
15-01-2024 00:00,Delivered,256081.82,INV002641,16-01-2024 00:00,993,2
08-06-2024 00:00,Delivered,20335.74,INV002642,12-06-2024 00:00,88,12
23-10-2023 00:00,Delivered,308104.11,INV002643,23-10-2023 00:00,1361,11
06-09-2025 00:00,Pending,633408.67,INV002644,07-09-2025 00:00,937,9
11-02-2025 00:00,Delivered,236456.9,INV002645,14-02-2025 00:00,1945,2
18-11-2024 00:00,Delivered,171541.83,INV002646,20-11-2024 00:00,1831,4
21-12-2023 00:00,Confirmed,105370.88,INV002647,24-12-2023 00:00,896,5
06-10-2024 00:00,Cancelled,10411.79,INV002648,07-10-2024 00:00,1264,12
22-06-2025 00:00,Delivered,233426.77,INV002649,27-06-2025 00:00,1865,10
26-09-2023 00:00,Delivered,62264.5,INV002650,28-09-2023 00:00,1606,8
19-06-2023 00:00,Confirmed,164980.68,INV002651,22-06-2023 00:00,79,2
02-05-2023 00:00,Delivered,53053.92,INV002652,04-05-2023 00:00,165,11
07-07-2024 00:00,Delivered,189358.28,INV002653,10-07-2024 00:00,1765,6
22-09-2023 00:00,Pending,46033.08,INV002654,23-09-2023 00:00,406,2
10-04-2024 00:00,Delivered,406533.09,INV002655,13-04-2024 00:00,61,6
05-10-2023 00:00,Confirmed,95173.8,INV002656,10-10-2023 00:00,708,9
17-02-2024 00:00,Cancelled,99442.81,INV002657,19-02-2024 00:00,1510,6
10-10-2025 00:00,Delivered,66264.64,INV002658,13-10-2025 00:00,1325,1
20-11-2024 00:00,Cancelled,542651.45,INV002659,25-11-2024 00:00,1680,2
30-03-2023 00:00,Pending,49072.28,INV002660,03-04-2023 00:00,1107,3
07-01-2023 00:00,Delivered,23675.54,INV002661,08-01-2023 00:00,459,8
28-08-2024 00:00,Pending,282843.62,INV002662,31-08-2024 00:00,1190,12
21-12-2025 00:00,Cancelled,23411.93,INV002663,24-12-2025 00:00,18,3
02-08-2023 00:00,Pending,132203.97,INV002664,05-08-2023 00:00,331,9
04-10-2023 00:00,Delivered,340966.45,INV002665,06-10-2023 00:00,856,4
19-04-2024 00:00,Delivered,508697.14,INV002666,24-04-2024 00:00,1255,6
18-09-2024 00:00,Cancelled,27083.54,INV002667,19-09-2024 00:00,1681,6
23-09-2025 00:00,Delivered,35000.43,INV002668,28-09-2025 00:00,480,8
22-08-2024 00:00,Confirmed,263107.51,INV002669,26-08-2024 00:00,1010,7
23-10-2023 00:00,Pending,82433.33,INV002670,25-10-2023 00:00,1247,3
29-09-2024 00:00,Delivered,1670211.03,INV002671,01-10-2024 00:00,1208,7
20-11-2023 00:00,Confirmed,4310.81,INV002672,20-11-2023 00:00,130,4
12-01-2025 00:00,Cancelled,136934.86,INV002673,16-01-2025 00:00,504,10
13-08-2024 00:00,Delivered,410311.89,INV002674,13-08-2024 00:00,657,3
07-08-2024 00:00,Cancelled,130232.47,INV002675,09-08-2024 00:00,235,9
06-07-2023 00:00,Delivered,460825.18,INV002676,07-07-2023 00:00,1651,9
29-11-2024 00:00,Confirmed,6291.63,INV002677,29-11-2024 00:00,767,6
22-05-2025 00:00,Pending,127651.96,INV002678,24-05-2025 00:00,852,8
01-09-2025 00:00,Delivered,11850.95,INV002679,05-09-2025 00:00,530,2
12-04-2023 00:00,Cancelled,23519.95,INV002680,17-04-2023 00:00,389,5
16-11-2023 00:00,Delivered,381989.9,INV002681,17-11-2023 00:00,278,2
03-06-2023 00:00,Confirmed,62365.09,INV002682,08-06-2023 00:00,1621,8
29-11-2023 00:00,Confirmed,30386.5,INV002683,29-11-2023 00:00,381,2
24-12-2025 00:00,Pending,21881.04,INV002684,24-12-2025 00:00,505,11
16-07-2024 00:00,Cancelled,69627.7,INV002685,19-07-2024 00:00,802,5
04-08-2023 00:00,Confirmed,258408.61,INV002686,07-08-2023 00:00,514,5
17-08-2025 00:00,Confirmed,4884.54,INV002687,18-08-2025 00:00,213,9
29-08-2025 00:00,Delivered,20880.54,INV002688,29-08-2025 00:00,488,4
24-03-2025 00:00,Confirmed,996201.89,INV002689,26-03-2025 00:00,1621,10
02-10-2025 00:00,Pending,445655.74,INV002690,03-10-2025 00:00,851,10
26-04-2023 00:00,Pending,208989.46,INV002691,27-04-2023 00:00,545,8
16-11-2025 00:00,Delivered,50489.42,INV002692,20-11-2025 00:00,1179,2
17-10-2025 00:00,Delivered,13130.56,INV002693,21-10-2025 00:00,1308,5
18-03-2023 00:00,Delivered,97935.16,INV002694,18-03-2023 00:00,1775,5
12-03-2024 00:00,Delivered,250543.52,INV002695,14-03-2024 00:00,1166,1
02-01-2024 00:00,Confirmed,174028.74,INV002696,07-01-2024 00:00,1508,11
18-09-2023 00:00,Delivered,61705.64,INV002697,19-09-2023 00:00,95,5
22-09-2023 00:00,Delivered,3622.76,INV002698,27-09-2023 00:00,1526,2
11-10-2024 00:00,Cancelled,77588.71,INV002699,14-10-2024 00:00,822,2
17-10-2024 00:00,Delivered,27716.25,INV002700,20-10-2024 00:00,73,8
23-02-2023 00:00,Delivered,361622.77,INV002701,24-02-2023 00:00,1004,2
17-05-2023 00:00,Delivered,373840.4,INV002702,18-05-2023 00:00,1899,10
22-05-2025 00:00,Delivered,510325.4,INV002703,22-05-2025 00:00,1929,1
23-06-2023 00:00,Delivered,61747.29,INV002704,25-06-2023 00:00,1228,10
04-09-2023 00:00,Confirmed,26529.89,INV002705,05-09-2023 00:00,1710,4
30-09-2024 00:00,Delivered,44789.63,INV002706,30-09-2024 00:00,1873,6
09-03-2025 00:00,Delivered,98843.71,INV002707,12-03-2025 00:00,1767,8
27-03-2025 00:00,Pending,791125.68,INV002708,30-03-2025 00:00,812,2
16-06-2025 00:00,Delivered,57630.36,INV002709,20-06-2025 00:00,766,1
28-12-2025 00:00,Confirmed,25470.37,INV002710,29-12-2025 00:00,108,3
06-03-2023 00:00,Delivered,11799.16,INV002711,10-03-2023 00:00,168,11
16-08-2024 00:00,Pending,200041.74,INV002712,19-08-2024 00:00,1429,9
08-02-2024 00:00,Confirmed,67667.84,INV002713,12-02-2024 00:00,804,10
11-08-2025 00:00,Delivered,78411.42,INV002714,15-08-2025 00:00,608,6
20-08-2025 00:00,Pending,64529.37,INV002715,22-08-2025 00:00,1678,10
26-11-2024 00:00,Delivered,20902.22,INV002716,26-11-2024 00:00,1372,2
21-02-2024 00:00,Delivered,172729.88,INV002717,24-02-2024 00:00,1041,11
23-05-2025 00:00,Confirmed,558824.25,INV002718,27-05-2025 00:00,429,6
02-02-2023 00:00,Pending,6855.52,INV002719,02-02-2023 00:00,1386,1
22-04-2023 00:00,Delivered,233328.46,INV002720,23-04-2023 00:00,1063,8
04-06-2023 00:00,Confirmed,357418.93,INV002721,04-06-2023 00:00,773,4
21-05-2023 00:00,Delivered,54810.71,INV002722,24-05-2023 00:00,351,7
10-10-2025 00:00,Delivered,1043655.02,INV002723,14-10-2025 00:00,72,12
06-07-2024 00:00,Pending,124226.85,INV002724,09-07-2024 00:00,1149,10
09-08-2023 00:00,Delivered,8221.36,INV002725,12-08-2023 00:00,662,4
23-01-2024 00:00,Pending,1464447.09,INV002726,27-01-2024 00:00,1792,4
12-09-2024 00:00,Delivered,52648.41,INV002727,12-09-2024 00:00,1556,9
23-05-2024 00:00,Confirmed,598793.07,INV002728,25-05-2024 00:00,323,8
12-12-2023 00:00,Confirmed,235930.25,INV002729,17-12-2023 00:00,531,10
11-01-2024 00:00,Delivered,179611.33,INV002730,13-01-2024 00:00,1907,10
01-05-2023 00:00,Delivered,636910.72,INV002731,06-05-2023 00:00,726,5
