branch_id,amount,expense_date,description
7,19847.36,05-01-2023 00:00,Office Supplies & Stationery
7,10875.4,05-01-2023 00:00,Waste Disposal Charges
7,150000,05-02-2023 00:00,Monthly Rent
7,50297.81,05-02-2023 00:00,Electricity Bill
7,17817.3,05-02-2023 00:00,Water Bill
7,10882.48,05-02-2023 00:00,Internet Charges
7,39568.43,05-02-2023 00:00,Cleaning & Housekeeping
7,96055.79,05-02-2023 00:00,Security Services
7,48211.13,05-02-2023 00:00,Generator Diesel Expense
7,42026.16,05-02-2023 00:00,Maintenance & Repairs
7,38055.76,05-02-2023 00:00,Property Tax (Pro-rated Monthly)
7,11082.03,05-02-2023 00:00,Pest Control AMC
7,17314.13,05-02-2023 00:00,Office Supplies & Stationery
7,10991.3,05-02-2023 00:00,Waste Disposal Charges
7,150000,05-03-2023 00:00,Monthly Rent
7,67037.05,05-03-2023 00:00,Electricity Bill
7,20336.03,05-03-2023 00:00,Water Bill
7,13918.41,05-03-2023 00:00,Internet Charges
7,39888.32,05-03-2023 00:00,Cleaning & Housekeeping
7,66782.2,05-03-2023 00:00,Security Services
7,34457.98,05-03-2023 00:00,Generator Diesel Expense
7,84441.58,05-03-2023 00:00,Maintenance & Repairs
7,53364.18,05-03-2023 00:00,Property Tax (Pro-rated Monthly)
7,9792.81,05-03-2023 00:00,Pest Control AMC
7,28659.3,05-03-2023 00:00,Office Supplies & Stationery
7,15948.11,05-03-2023 00:00,Waste Disposal Charges
7,150000,05-04-2023 00:00,Monthly Rent
7,97930.4,05-04-2023 00:00,Electricity Bill
7,15079.32,05-04-2023 00:00,Water Bill
7,13434.74,05-04-2023 00:00,Internet Charges
7,63139.72,05-04-2023 00:00,Cleaning & Housekeeping
7,74412.87,05-04-2023 00:00,Security Services
7,29898.57,05-04-2023 00:00,Generator Diesel Expense
7,79218.47,05-04-2023 00:00,Maintenance & Repairs
7,17569.13,05-04-2023 00:00,Property Tax (Pro-rated Monthly)
7,4276.58,05-04-2023 00:00,Pest Control AMC
7,23178.23,05-04-2023 00:00,Office Supplies & Stationery
7,10490.1,05-04-2023 00:00,Waste Disposal Charges
7,150000,05-05-2023 00:00,Monthly Rent
7,97576.84,05-05-2023 00:00,Electricity Bill
7,22211.88,05-05-2023 00:00,Water Bill
7,12569.76,05-05-2023 00:00,Internet Charges
7,44454.37,05-05-2023 00:00,Cleaning & Housekeeping
7,94635.17,05-05-2023 00:00,Security Services
7,32477.3,05-05-2023 00:00,Generator Diesel Expense
7,72894.74,05-05-2023 00:00,Maintenance & Repairs
7,46256.81,05-05-2023 00:00,Property Tax (Pro-rated Monthly)
7,5613.65,05-05-2023 00:00,Pest Control AMC
7,20331.07,05-05-2023 00:00,Office Supplies & Stationery
7,14271.67,05-05-2023 00:00,Waste Disposal Charges
7,150000,05-06-2023 00:00,Monthly Rent
7,93508.73,05-06-2023 00:00,Electricity Bill
7,22624.17,05-06-2023 00:00,Water Bill
7,7040.59,05-06-2023 00:00,Internet Charges
7,34395.1,05-06-2023 00:00,Cleaning & Housekeeping
7,100415.91,05-06-2023 00:00,Security Services
7,28762.25,05-06-2023 00:00,Generator Diesel Expense
7,70165.89,05-06-2023 00:00,Maintenance & Repairs
7,18907.66,05-06-2023 00:00,Property Tax (Pro-rated Monthly)
7,9900.77,05-06-2023 00:00,Pest Control AMC
7,33323.34,05-06-2023 00:00,Office Supplies & Stationery
7,16640.3,05-06-2023 00:00,Waste Disposal Charges
7,150000,05-07-2023 00:00,Monthly Rent
7,82713.95,05-07-2023 00:00,Electricity Bill
7,17258.4,05-07-2023 00:00,Water Bill
7,10288.14,05-07-2023 00:00,Internet Charges
7,50684.51,05-07-2023 00:00,Cleaning & Housekeeping
7,61710.07,05-07-2023 00:00,Security Services
7,45552.09,05-07-2023 00:00,Generator Diesel Expense
7,92361.23,05-07-2023 00:00,Maintenance & Repairs
7,51568.67,05-07-2023 00:00,Property Tax (Pro-rated Monthly)
7,11510.88,05-07-2023 00:00,Pest Control AMC
7,14271.42,05-07-2023 00:00,Office Supplies & Stationery
7,16918.52,05-07-2023 00:00,Waste Disposal Charges
7,150000,05-08-2023 00:00,Monthly Rent
7,83860.45,05-08-2023 00:00,Electricity Bill
7,19649.19,05-08-2023 00:00,Water Bill
7,10785.16,05-08-2023 00:00,Internet Charges
7,45688.82,05-08-2023 00:00,Cleaning & Housekeeping
7,62108.52,05-08-2023 00:00,Security Services
7,26214.09,05-08-2023 00:00,Generator Diesel Expense
7,35721.86,05-08-2023 00:00,Maintenance & Repairs
7,16763.04,05-08-2023 00:00,Property Tax (Pro-rated Monthly)
7,4657.33,05-08-2023 00:00,Pest Control AMC
7,14935.63,05-08-2023 00:00,Office Supplies & Stationery
7,12898.65,05-08-2023 00:00,Waste Disposal Charges
7,150000,05-09-2023 00:00,Monthly Rent
7,74385.76,05-09-2023 00:00,Electricity Bill
7,14624.43,05-09-2023 00:00,Water Bill
7,14365.82,05-09-2023 00:00,Internet Charges
7,58500.5,05-09-2023 00:00,Cleaning & Housekeeping
7,117748.32,05-09-2023 00:00,Security Services
7,27010.85,05-09-2023 00:00,Generator Diesel Expense
7,59502.27,05-09-2023 00:00,Maintenance & Repairs
7,45679.07,05-09-2023 00:00,Property Tax (Pro-rated Monthly)
7,7554.7,05-09-2023 00:00,Pest Control AMC
7,20019.23,05-09-2023 00:00,Office Supplies & Stationery
7,16020.92,05-09-2023 00:00,Waste Disposal Charges
7,150000,05-10-2023 00:00,Monthly Rent
7,86035.98,05-10-2023 00:00,Electricity Bill
7,27564.92,05-10-2023 00:00,Water Bill
7,8353.67,05-10-2023 00:00,Internet Charges
7,51637.06,05-10-2023 00:00,Cleaning & Housekeeping
7,75043.03,05-10-2023 00:00,Security Services
7,48315.2,05-10-2023 00:00,Generator Diesel Expense
7,72075.89,05-10-2023 00:00,Maintenance & Repairs
7,26587.72,05-10-2023 00:00,Property Tax (Pro-rated Monthly)
7,11464.22,05-10-2023 00:00,Pest Control AMC
7,17386.27,05-10-2023 00:00,Office Supplies & Stationery
7,12228.03,05-10-2023 00:00,Waste Disposal Charges
7,150000,05-11-2023 00:00,Monthly Rent
7,49726.5,05-11-2023 00:00,Electricity Bill
7,22581.49,05-11-2023 00:00,Water Bill
7,7551.59,05-11-2023 00:00,Internet Charges
7,30292.34,05-11-2023 00:00,Cleaning & Housekeeping
7,99004.24,05-11-2023 00:00,Security Services
7,39191.39,05-11-2023 00:00,Generator Diesel Expense
7,94119.57,05-11-2023 00:00,Maintenance & Repairs
7,49942.41,05-11-2023 00:00,Property Tax (Pro-rated Monthly)
7,5349.99,05-11-2023 00:00,Pest Control AMC
7,25855.14,05-11-2023 00:00,Office Supplies & Stationery
7,17637.69,05-11-2023 00:00,Waste Disposal Charges
7,150000,05-12-2023 00:00,Monthly Rent
7,64041.68,05-12-2023 00:00,Electricity Bill
7,20157.18,05-12-2023 00:00,Water Bill
7,10563.23,05-12-2023 00:00,Internet Charges
7,32797.92,05-12-2023 00:00,Cleaning & Housekeeping
7,86369.93,05-12-2023 00:00,Security Services
7,33765.82,05-12-2023 00:00,Generator Diesel Expense
7,77524.34,05-12-2023 00:00,Maintenance & Repairs
7,36344.09,05-12-2023 00:00,Property Tax (Pro-rated Monthly)
7,11474.88,05-12-2023 00:00,Pest Control AMC
7,23109.81,05-12-2023 00:00,Office Supplies & Stationery
7,14130,05-12-2023 00:00,Waste Disposal Charges
7,157500,05-01-2024 00:00,Monthly Rent
7,43344.97,05-01-2024 00:00,Electricity Bill
7,22814.25,05-01-2024 00:00,Water Bill
7,6956.39,05-01-2024 00:00,Internet Charges
7,54272.64,05-01-2024 00:00,Cleaning & Housekeeping
7,85087.55,05-01-2024 00:00,Security Services
7,41197.83,05-01-2024 00:00,Generator Diesel Expense
7,45415.98,05-01-2024 00:00,Maintenance & Repairs
7,17140.98,05-01-2024 00:00,Property Tax (Pro-rated Monthly)
7,4181.83,05-01-2024 00:00,Pest Control AMC
7,10400.76,05-01-2024 00:00,Office Supplies & Stationery
7,17740.82,05-01-2024 00:00,Waste Disposal Charges
7,157500,05-02-2024 00:00,Monthly Rent
7,75385.95,05-02-2024 00:00,Electricity Bill
7,17606.56,05-02-2024 00:00,Water Bill
7,6744.24,05-02-2024 00:00,Internet Charges
7,52884,05-02-2024 00:00,Cleaning & Housekeeping
7,92880.35,05-02-2024 00:00,Security Services
7,29448.48,05-02-2024 00:00,Generator Diesel Expense
7,53262.13,05-02-2024 00:00,Maintenance & Repairs
7,48218.4,05-02-2024 00:00,Property Tax (Pro-rated Monthly)
7,5099.32,05-02-2024 00:00,Pest Control AMC
7,8327.07,05-02-2024 00:00,Office Supplies & Stationery
7,17039.86,05-02-2024 00:00,Waste Disposal Charges
7,157500,05-03-2024 00:00,Monthly Rent
7,64047.96,05-03-2024 00:00,Electricity Bill
7,27380.55,05-03-2024 00:00,Water Bill
7,9152.38,05-03-2024 00:00,Internet Charges
7,34033.21,05-03-2024 00:00,Cleaning & Housekeeping
7,121054.17,05-03-2024 00:00,Security Services
7,16804.24,05-03-2024 00:00,Generator Diesel Expense
7,35861.08,05-03-2024 00:00,Maintenance & Repairs
7,43520.64,05-03-2024 00:00,Property Tax (Pro-rated Monthly)
7,9793.34,05-03-2024 00:00,Pest Control AMC
7,15361.15,05-03-2024 00:00,Office Supplies & Stationery
7,9406.94,05-03-2024 00:00,Waste Disposal Charges
7,157500,05-04-2024 00:00,Monthly Rent
7,80410.69,05-04-2024 00:00,Electricity Bill
7,19987.53,05-04-2024 00:00,Water Bill
7,5625.97,05-04-2024 00:00,Internet Charges
7,42375.1,05-04-2024 00:00,Cleaning & Housekeeping
7,118325.07,05-04-2024 00:00,Security Services
7,32515.97,05-04-2024 00:00,Generator Diesel Expense
7,70913.78,05-04-2024 00:00,Maintenance & Repairs
7,17532.46,05-04-2024 00:00,Property Tax (Pro-rated Monthly)
7,6139.56,05-04-2024 00:00,Pest Control AMC
7,33444.14,05-04-2024 00:00,Office Supplies & Stationery
7,19799.47,05-04-2024 00:00,Waste Disposal Charges
7,157500,05-05-2024 00:00,Monthly Rent
7,88627.01,05-05-2024 00:00,Electricity Bill
7,15308.98,05-05-2024 00:00,Water Bill
7,7489.94,05-05-2024 00:00,Internet Charges
7,34896.81,05-05-2024 00:00,Cleaning & Housekeeping
7,75768.74,05-05-2024 00:00,Security Services
7,22418.4,05-05-2024 00:00,Generator Diesel Expense
7,93959.48,05-05-2024 00:00,Maintenance & Repairs
7,16816.2,05-05-2024 00:00,Property Tax (Pro-rated Monthly)
7,7934.16,05-05-2024 00:00,Pest Control AMC
7,31325.32,05-05-2024 00:00,Office Supplies & Stationery
7,13894.84,05-05-2024 00:00,Waste Disposal Charges
7,157500,05-06-2024 00:00,Monthly Rent
7,79532.14,05-06-2024 00:00,Electricity Bill
7,27446.67,05-06-2024 00:00,Water Bill
7,8281.75,05-06-2024 00:00,Internet Charges
7,52175,05-06-2024 00:00,Cleaning & Housekeeping
7,124322.45,05-06-2024 00:00,Security Services
7,15174.32,05-06-2024 00:00,Generator Diesel Expense
7,72898.49,05-06-2024 00:00,Maintenance & Repairs
7,15091.25,05-06-2024 00:00,Property Tax (Pro-rated Monthly)
7,9273.43,05-06-2024 00:00,Pest Control AMC
7,9494.43,05-06-2024 00:00,Office Supplies & Stationery
7,16675.07,05-06-2024 00:00,Waste Disposal Charges
7,157500,05-07-2024 00:00,Monthly Rent
7,75939.62,05-07-2024 00:00,Electricity Bill
7,27714.38,05-07-2024 00:00,Water Bill
7,5619.4,05-07-2024 00:00,Internet Charges
7,39589.36,05-07-2024 00:00,Cleaning & Housekeeping
7,83994.93,05-07-2024 00:00,Security Services
7,23501.97,05-07-2024 00:00,Generator Diesel Expense
7,94891.85,05-07-2024 00:00,Maintenance & Repairs
7,28406.08,05-07-2024 00:00,Property Tax (Pro-rated Monthly)
7,10214.45,05-07-2024 00:00,Pest Control AMC
7,15296.31,05-07-2024 00:00,Office Supplies & Stationery
7,14252.15,05-07-2024 00:00,Waste Disposal Charges
7,157500,05-08-2024 00:00,Monthly Rent
7,88777.03,05-08-2024 00:00,Electricity Bill
7,24662.61,05-08-2024 00:00,Water Bill
7,13870.82,05-08-2024 00:00,Internet Charges
7,62623.43,05-08-2024 00:00,Cleaning & Housekeeping
7,77829.54,05-08-2024 00:00,Security Services
7,45427.82,05-08-2024 00:00,Generator Diesel Expense
7,55983.36,05-08-2024 00:00,Maintenance & Repairs
7,34354.85,05-08-2024 00:00,Property Tax (Pro-rated Monthly)
7,11991.88,05-08-2024 00:00,Pest Control AMC
7,34347.68,05-08-2024 00:00,Office Supplies & Stationery
7,11407.16,05-08-2024 00:00,Waste Disposal Charges
7,157500,05-09-2024 00:00,Monthly Rent
7,50427.42,05-09-2024 00:00,Electricity Bill
7,20156.14,05-09-2024 00:00,Water Bill
7,12605.69,05-09-2024 00:00,Internet Charges
7,60596.26,05-09-2024 00:00,Cleaning & Housekeeping
7,83476.34,05-09-2024 00:00,Security Services
7,25109.56,05-09-2024 00:00,Generator Diesel Expense
7,59024.97,05-09-2024 00:00,Maintenance & Repairs
7,47064.05,05-09-2024 00:00,Property Tax (Pro-rated Monthly)
7,7770,05-09-2024 00:00,Pest Control AMC
7,25823.7,05-09-2024 00:00,Office Supplies & Stationery
7,10966.47,05-09-2024 00:00,Waste Disposal Charges
7,157500,05-10-2024 00:00,Monthly Rent
7,84534.38,05-10-2024 00:00,Electricity Bill
7,26312.84,05-10-2024 00:00,Water Bill
7,13381.09,05-10-2024 00:00,Internet Charges
7,57853.53,05-10-2024 00:00,Cleaning & Housekeeping
7,93419.45,05-10-2024 00:00,Security Services
7,49684.59,05-10-2024 00:00,Generator Diesel Expense
7,56670.46,05-10-2024 00:00,Maintenance & Repairs
7,45575.59,05-10-2024 00:00,Property Tax (Pro-rated Monthly)
7,7874.39,05-10-2024 00:00,Pest Control AMC
7,34626.69,05-10-2024 00:00,Office Supplies & Stationery
7,19267.11,05-10-2024 00:00,Waste Disposal Charges
7,157500,05-11-2024 00:00,Monthly Rent
7,40052.21,05-11-2024 00:00,Electricity Bill
7,12559.09,05-11-2024 00:00,Water Bill
7,14841.62,05-11-2024 00:00,Internet Charges
7,56627.93,05-11-2024 00:00,Cleaning & Housekeeping
7,65197.36,05-11-2024 00:00,Security Services
7,45063.55,05-11-2024 00:00,Generator Diesel Expense
7,25367.51,05-11-2024 00:00,Maintenance & Repairs
7,20641.61,05-11-2024 00:00,Property Tax (Pro-rated Monthly)
7,7434.17,05-11-2024 00:00,Pest Control AMC
7,32550.53,05-11-2024 00:00,Office Supplies & Stationery
7,7970.77,05-11-2024 00:00,Waste Disposal Charges
7,157500,05-12-2024 00:00,Monthly Rent
7,65294.69,05-12-2024 00:00,Electricity Bill
7,26120.71,05-12-2024 00:00,Water Bill
7,12695.13,05-12-2024 00:00,Internet Charges
7,36082.33,05-12-2024 00:00,Cleaning & Housekeeping
7,64749.1,05-12-2024 00:00,Security Services
7,44122.75,05-12-2024 00:00,Generator Diesel Expense
7,70675.87,05-12-2024 00:00,Maintenance & Repairs
7,17373.94,05-12-2024 00:00,Property Tax (Pro-rated Monthly)
7,6425.07,05-12-2024 00:00,Pest Control AMC
7,33215.32,05-12-2024 00:00,Office Supplies & Stationery
7,14316.48,05-12-2024 00:00,Waste Disposal Charges
7,165000,05-01-2025 00:00,Monthly Rent
7,60317.66,05-01-2025 00:00,Electricity Bill
7,27439.57,05-01-2025 00:00,Water Bill
7,7073.23,05-01-2025 00:00,Internet Charges
7,44171.82,05-01-2025 00:00,Cleaning & Housekeeping
7,65624.87,05-01-2025 00:00,Security Services
7,18976.31,05-01-2025 00:00,Generator Diesel Expense
7,38953,05-01-2025 00:00,Maintenance & Repairs
7,54903.82,05-01-2025 00:00,Property Tax (Pro-rated Monthly)
7,9258.95,05-01-2025 00:00,Pest Control AMC
7,33622.1,05-01-2025 00:00,Office Supplies & Stationery
7,13904.82,05-01-2025 00:00,Waste Disposal Charges
7,165000,05-02-2025 00:00,Monthly Rent
7,52639.64,05-02-2025 00:00,Electricity Bill
7,18474.76,05-02-2025 00:00,Water Bill
7,6591.51,05-02-2025 00:00,Internet Charges
7,56123.46,05-02-2025 00:00,Cleaning & Housekeeping
7,115392.97,05-02-2025 00:00,Security Services
7,28568.49,05-02-2025 00:00,Generator Diesel Expense
7,64046.58,05-02-2025 00:00,Maintenance & Repairs
7,16282.71,05-02-2025 00:00,Property Tax (Pro-rated Monthly)
7,7339.64,05-02-2025 00:00,Pest Control AMC
7,13984.79,05-02-2025 00:00,Office Supplies & Stationery
7,17698.02,05-02-2025 00:00,Waste Disposal Charges
7,165000,05-03-2025 00:00,Monthly Rent
7,75266.82,05-03-2025 00:00,Electricity Bill
7,27123.6,05-03-2025 00:00,Water Bill
7,8516.95,05-03-2025 00:00,Internet Charges
7,49045.72,05-03-2025 00:00,Cleaning & Housekeeping
7,73173.37,05-03-2025 00:00,Security Services
7,24564.48,05-03-2025 00:00,Generator Diesel Expense
7,38085.65,05-03-2025 00:00,Maintenance & Repairs
7,57855.71,05-03-2025 00:00,Property Tax (Pro-rated Monthly)
7,7987.62,05-03-2025 00:00,Pest Control AMC
7,27527.74,05-03-2025 00:00,Office Supplies & Stationery
7,9290.97,05-03-2025 00:00,Waste Disposal Charges
7,165000,05-04-2025 00:00,Monthly Rent
7,94548.7,05-04-2025 00:00,Electricity Bill
7,16165.33,05-04-2025 00:00,Water Bill
7,6076.33,05-04-2025 00:00,Internet Charges
7,37475.78,05-04-2025 00:00,Cleaning & Housekeeping
7,114218.48,05-04-2025 00:00,Security Services
7,43338.04,05-04-2025 00:00,Generator Diesel Expense
7,94771.06,05-04-2025 00:00,Maintenance & Repairs
7,30743.14,05-04-2025 00:00,Property Tax (Pro-rated Monthly)
7,11190.48,05-04-2025 00:00,Pest Control AMC
7,22030.02,05-04-2025 00:00,Office Supplies & Stationery
7,17819.17,05-04-2025 00:00,Waste Disposal Charges
7,165000,05-05-2025 00:00,Monthly Rent
7,113444.36,05-05-2025 00:00,Electricity Bill
7,14779.36,05-05-2025 00:00,Water Bill
7,9855.02,05-05-2025 00:00,Internet Charges
7,64839.86,05-05-2025 00:00,Cleaning & Housekeeping
7,91160.96,05-05-2025 00:00,Security Services
7,27403.71,05-05-2025 00:00,Generator Diesel Expense
7,80408.17,05-05-2025 00:00,Maintenance & Repairs
7,15661.29,05-05-2025 00:00,Property Tax (Pro-rated Monthly)
7,8500.93,05-05-2025 00:00,Pest Control AMC
7,15556.41,05-05-2025 00:00,Office Supplies & Stationery
7,18123.77,05-05-2025 00:00,Waste Disposal Charges
7,165000,05-06-2025 00:00,Monthly Rent
7,85410.55,05-06-2025 00:00,Electricity Bill
7,23720.52,05-06-2025 00:00,Water Bill
7,13122.34,05-06-2025 00:00,Internet Charges
7,56072.4,05-06-2025 00:00,Cleaning & Housekeeping
7,77203.03,05-06-2025 00:00,Security Services
7,21715.27,05-06-2025 00:00,Generator Diesel Expense
7,80358.98,05-06-2025 00:00,Maintenance & Repairs
7,58119.39,05-06-2025 00:00,Property Tax (Pro-rated Monthly)
7,8382,05-06-2025 00:00,Pest Control AMC
7,19120.01,05-06-2025 00:00,Office Supplies & Stationery
7,10133.87,05-06-2025 00:00,Waste Disposal Charges
7,165000,05-07-2025 00:00,Monthly Rent
7,101611.86,05-07-2025 00:00,Electricity Bill
7,20984,05-07-2025 00:00,Water Bill
7,8050.68,05-07-2025 00:00,Internet Charges
7,56234.94,05-07-2025 00:00,Cleaning & Housekeeping
7,72569.61,05-07-2025 00:00,Security Services
7,46161.07,05-07-2025 00:00,Generator Diesel Expense
7,75021.14,05-07-2025 00:00,Maintenance & Repairs
7,25606.24,05-07-2025 00:00,Property Tax (Pro-rated Monthly)
7,10094.92,05-07-2025 00:00,Pest Control AMC
7,27974.65,05-07-2025 00:00,Office Supplies & Stationery
7,15186.81,05-07-2025 00:00,Waste Disposal Charges
7,165000,05-08-2025 00:00,Monthly Rent
7,86646.57,05-08-2025 00:00,Electricity Bill
7,16739.92,05-08-2025 00:00,Water Bill
7,10215.51,05-08-2025 00:00,Internet Charges
7,39595.48,05-08-2025 00:00,Cleaning & Housekeeping
7,88280.86,05-08-2025 00:00,Security Services
7,34419.73,05-08-2025 00:00,Generator Diesel Expense
7,64204.91,05-08-2025 00:00,Maintenance & Repairs
7,29417.95,05-08-2025 00:00,Property Tax (Pro-rated Monthly)
7,5671.64,05-08-2025 00:00,Pest Control AMC
7,28945.28,05-08-2025 00:00,Office Supplies & Stationery
7,12248.6,05-08-2025 00:00,Waste Disposal Charges
7,165000,05-09-2025 00:00,Monthly Rent
7,66818.31,05-09-2025 00:00,Electricity Bill
7,17147.07,05-09-2025 00:00,Water Bill
7,9022.99,05-09-2025 00:00,Internet Charges
7,48615.17,05-09-2025 00:00,Cleaning & Housekeeping
7,114179.34,05-09-2025 00:00,Security Services
7,23496.05,05-09-2025 00:00,Generator Diesel Expense
7,85633.14,05-09-2025 00:00,Maintenance & Repairs
7,19393.23,05-09-2025 00:00,Property Tax (Pro-rated Monthly)
7,9348.47,05-09-2025 00:00,Pest Control AMC
7,8645.82,05-09-2025 00:00,Office Supplies & Stationery
7,12989.44,05-09-2025 00:00,Waste Disposal Charges
7,165000,05-10-2025 00:00,Monthly Rent
7,71012.81,05-10-2025 00:00,Electricity Bill
7,15441.18,05-10-2025 00:00,Water Bill
7,10144.45,05-10-2025 00:00,Internet Charges
7,37418.05,05-10-2025 00:00,Cleaning & Housekeeping
7,80054.91,05-10-2025 00:00,Security Services
7,35349.98,05-10-2025 00:00,Generator Diesel Expense
7,90556.5,05-10-2025 00:00,Maintenance & Repairs
7,29842.87,05-10-2025 00:00,Property Tax (Pro-rated Monthly)
7,6839.41,05-10-2025 00:00,Pest Control AMC
7,27077.25,05-10-2025 00:00,Office Supplies & Stationery
7,9675.75,05-10-2025 00:00,Waste Disposal Charges
7,165000,05-11-2025 00:00,Monthly Rent
7,56671.02,05-11-2025 00:00,Electricity Bill
7,12018.9,05-11-2025 00:00,Water Bill
7,14339.83,05-11-2025 00:00,Internet Charges
7,61334.7,05-11-2025 00:00,Cleaning & Housekeeping
7,81476.55,05-11-2025 00:00,Security Services
7,15436.46,05-11-2025 00:00,Generator Diesel Expense
7,55803.3,05-11-2025 00:00,Maintenance & Repairs
7,44599.6,05-11-2025 00:00,Property Tax (Pro-rated Monthly)
7,11332.78,05-11-2025 00:00,Pest Control AMC
7,10818.97,05-11-2025 00:00,Office Supplies & Stationery
7,18403.34,05-11-2025 00:00,Waste Disposal Charges
7,165000,05-12-2025 00:00,Monthly Rent
7,57140.3,05-12-2025 00:00,Electricity Bill
7,12714.21,05-12-2025 00:00,Water Bill
7,5897.35,05-12-2025 00:00,Internet Charges
7,51910.95,05-12-2025 00:00,Cleaning & Housekeeping
7,124107.16,05-12-2025 00:00,Security Services
7,30064.78,05-12-2025 00:00,Generator Diesel Expense
7,48307.33,05-12-2025 00:00,Maintenance & Repairs
7,34559.15,05-12-2025 00:00,Property Tax (Pro-rated Monthly)
7,7578.88,05-12-2025 00:00,Pest Control AMC
7,33311.98,05-12-2025 00:00,Office Supplies & Stationery
7,19810.79,05-12-2025 00:00,Waste Disposal Charges
8,140000,05-01-2023 00:00,Monthly Rent
8,71940.1,05-01-2023 00:00,Electricity Bill
8,23147.89,05-01-2023 00:00,Water Bill
8,5599.32,05-01-2023 00:00,Internet Charges
8,39461.87,05-01-2023 00:00,Cleaning & Housekeeping
8,91651.38,05-01-2023 00:00,Security Services
8,43836.43,05-01-2023 00:00,Generator Diesel Expense
8,81638.33,05-01-2023 00:00,Maintenance & Repairs
8,55438.43,05-01-2023 00:00,Property Tax (Pro-rated Monthly)
8,4837.87,05-01-2023 00:00,Pest Control AMC
8,29217.46,05-01-2023 00:00,Office Supplies & Stationery
8,8837.48,05-01-2023 00:00,Waste Disposal Charges
8,140000,05-02-2023 00:00,Monthly Rent
8,75627.99,05-02-2023 00:00,Electricity Bill
8,13227.04,05-02-2023 00:00,Water Bill
8,7225.27,05-02-2023 00:00,Internet Charges
8,55918.88,05-02-2023 00:00,Cleaning & Housekeeping
8,100932.41,05-02-2023 00:00,Security Services
8,39977.79,05-02-2023 00:00,Generator Diesel Expense
8,68675,05-02-2023 00:00,Maintenance & Repairs
8,35095.61,05-02-2023 00:00,Property Tax (Pro-rated Monthly)
8,11857.45,05-02-2023 00:00,Pest Control AMC
8,17086.41,05-02-2023 00:00,Office Supplies & Stationery
8,14388.12,05-02-2023 00:00,Waste Disposal Charges
8,140000,05-03-2023 00:00,Monthly Rent
8,82139.84,05-03-2023 00:00,Electricity Bill
8,17732.43,05-03-2023 00:00,Water Bill
8,14224.83,05-03-2023 00:00,Internet Charges
8,50109.71,05-03-2023 00:00,Cleaning & Housekeeping
8,113085.88,05-03-2023 00:00,Security Services
8,25903.31,05-03-2023 00:00,Generator Diesel Expense
8,83190.72,05-03-2023 00:00,Maintenance & Repairs
8,41410.31,05-03-2023 00:00,Property Tax (Pro-rated Monthly)
8,5447.99,05-03-2023 00:00,Pest Control AMC
8,26598.26,05-03-2023 00:00,Office Supplies & Stationery
8,17303.95,05-03-2023 00:00,Waste Disposal Charges
8,140000,05-04-2023 00:00,Monthly Rent
8,113107.02,05-04-2023 00:00,Electricity Bill
8,12816.32,05-04-2023 00:00,Water Bill
8,7756.5,05-04-2023 00:00,Internet Charges
8,37728.85,05-04-2023 00:00,Cleaning & Housekeeping
8,69053.25,05-04-2023 00:00,Security Services
8,25761.67,05-04-2023 00:00,Generator Diesel Expense
8,99343.44,05-04-2023 00:00,Maintenance & Repairs
8,37926.78,05-04-2023 00:00,Property Tax (Pro-rated Monthly)
8,11497.45,05-04-2023 00:00,Pest Control AMC
8,33557.15,05-04-2023 00:00,Office Supplies & Stationery
8,7739.16,05-04-2023 00:00,Waste Disposal Charges
8,140000,05-05-2023 00:00,Monthly Rent
8,102609.75,05-05-2023 00:00,Electricity Bill
8,17436.5,05-05-2023 00:00,Water Bill
8,6371.58,05-05-2023 00:00,Internet Charges
8,52127.15,05-05-2023 00:00,Cleaning & Housekeeping
8,100584.51,05-05-2023 00:00,Security Services
8,40061,05-05-2023 00:00,Generator Diesel Expense
8,49782.01,05-05-2023 00:00,Maintenance & Repairs
8,17967.13,05-05-2023 00:00,Property Tax (Pro-rated Monthly)
8,10260.09,05-05-2023 00:00,Pest Control AMC
8,18703.99,05-05-2023 00:00,Office Supplies & Stationery
8,14079.94,05-05-2023 00:00,Waste Disposal Charges
8,140000,05-06-2023 00:00,Monthly Rent
8,103231.38,05-06-2023 00:00,Electricity Bill
8,18804.5,05-06-2023 00:00,Water Bill
8,10214.81,05-06-2023 00:00,Internet Charges
8,52080.04,05-06-2023 00:00,Cleaning & Housekeeping
8,101517.31,05-06-2023 00:00,Security Services
8,35710.73,05-06-2023 00:00,Generator Diesel Expense
8,91028.06,05-06-2023 00:00,Maintenance & Repairs
8,53496.49,05-06-2023 00:00,Property Tax (Pro-rated Monthly)
8,6968.6,05-06-2023 00:00,Pest Control AMC
8,29011.95,05-06-2023 00:00,Office Supplies & Stationery
8,15973.01,05-06-2023 00:00,Waste Disposal Charges
8,140000,05-07-2023 00:00,Monthly Rent
8,91535.06,05-07-2023 00:00,Electricity Bill
8,27466.9,05-07-2023 00:00,Water Bill
8,8616.42,05-07-2023 00:00,Internet Charges
8,40121.65,05-07-2023 00:00,Cleaning & Housekeeping
8,105573.21,05-07-2023 00:00,Security Services
8,32160.52,05-07-2023 00:00,Generator Diesel Expense
8,63395,05-07-2023 00:00,Maintenance & Repairs
8,38062.5,05-07-2023 00:00,Property Tax (Pro-rated Monthly)
8,7805.71,05-07-2023 00:00,Pest Control AMC
