order_id,product_id,quantity,price,discount
2324,1326,10,120,4.87
2324,4607,5,1999,19.13
2324,143,4,330,14.03
2324,664,2,4950,12.38
2324,682,2,1500,7.76
2324,1142,6,75,6.09
2325,2941,5,5120,13.03
2325,4293,7,1920,8.66
2325,4124,1,1080,9.9
2325,3664,1,1560,8.98
2326,1057,4,115,3.52
2326,4199,8,130,7.37
2326,30,1,160,18.71
2326,1646,9,280,2.59
2327,6147,9,280,11.57
2327,5525,8,1200,16.16
2327,5919,6,2860,10.3
2327,2239,1,95,6.81
2327,680,5,1350,3.12
2327,4515,4,2999,2.22
2328,1312,1,80,8.15
2328,387,10,640,3.41
2328,3411,8,1980,15.01
2328,5509,1,7700,2.56
2328,2735,3,3400,2.51
2328,429,7,160,12.84
2329,1288,7,120,1.8
2329,3768,8,5040,13.06
2329,3399,3,8000,14.58
2329,4521,10,699,14.12
2329,2133,6,1120,16.75
2330,1534,4,120,2.49
2330,2360,9,2999,2.62
2330,860,3,1199,18.94
2330,4418,10,5850,19.04
2330,3587,4,1560,7.28
2330,5533,6,6650,11.23
2331,735,2,1425,10.95
2331,3756,1,6600,11.33
2331,2273,5,280,13.1
2331,2085,2,1300,6.13
2332,4350,6,2250,13.74
2332,5587,6,100,2.58
2332,4672,4,200,1.88
2332,2173,8,4400,16.26
2332,4167,2,1200,12.45
2332,4496,4,2640,11.22
2333,1604,1,520,19.2
2333,419,4,195,0.78
2333,3977,7,499,1.58
2333,1214,2,125,10.13
2333,754,6,3150,1.52
2333,1042,3,68,15.32
2334,4436,4,9000,5.32
2334,5197,5,149,2.37
2334,3050,7,225,12.31
2334,4569,8,699,8.83
2334,3752,3,9750,1.48
2334,1416,7,650,10.94
2334,5807,1,180,3.49
2335,3028,5,2880,11.37
2335,1817,9,760,8.55
2335,1068,2,80,8.25
2335,5278,6,75,4.01
2335,4014,1,16800,5.49
2335,590,9,95,6.33
2336,2960,6,499,0.69
2336,5205,3,799,2.45
2336,1286,5,30,9.13
2337,5145,9,9000,16.7
2337,5890,5,3360,4.7
2337,4787,8,56,9.56
2338,577,7,699,19.31
2338,1831,7,1440,8.77
2338,54,6,210,9.71
2338,4776,2,176,0.68
2339,3057,7,499,13.6
2339,5310,9,180,19.75
2339,1350,10,240,0.9
2339,6019,7,330,13.4
2339,177,2,240,13.06
2340,3761,4,4200,1.25
2340,5101,8,18000,11.57
2340,5941,10,2850,11.24
2340,2421,5,55000,11.28
2340,3863,4,6300,10.76
2341,4630,3,1950,9.98
2341,1807,8,1300,3.08
2341,1175,2,20,0.34
2341,4645,7,350,4.06
2341,5213,7,899,14.62
2341,1359,3,60,16.59
2342,6265,6,1199,17.02
2342,2195,3,1200,18.4
2342,5856,2,8250,18.25
2342,5,1,29,18.74
2342,5039,4,48000,12.21
2342,826,2,1999,4.15
2343,2000,7,73000,13.74
2343,26,5,300,4.49
2343,5795,4,310,11.6
2343,4437,4,11250,7.04
2343,4073,4,460,5.37
2343,6139,6,360,10.45
2343,435,9,600,16.29
2344,4898,7,1200,18.31
2344,5350,1,3500,5.42
2344,1165,2,50,6.96
2344,4102,5,499,15.34
2345,1313,9,85,15.53
2345,5425,6,325,11.7
2345,3758,1,9900,17.87
2345,4406,6,3780,17.58
2345,4817,2,2899,15.72
2346,2023,6,125,16.34
2346,1630,9,200,15.9
2346,5108,7,40000,10.76
2346,1559,9,250,7.7
2346,5930,9,5600,10.48
2346,223,9,250,5.91
2346,1871,7,360,3.7
2347,2644,3,9600,0.28
2347,1706,4,36000,4.82
2347,4434,4,6750,9.3
2347,3411,5,1980,11.9
2347,5356,5,520,13.48
2348,2837,5,18750,10.66
2348,2063,7,560,5.8
2348,521,5,60,7.22
2348,578,5,699,13.96
2348,2417,7,22500,15.09
2349,3776,4,7800,16.93
2349,2173,2,4400,10.23
2349,1009,6,240,13.85
2349,5960,6,4200,8.46
2350,949,4,210,13.84
2350,2607,10,22500,2.61
2350,5955,2,6600,4.34
2350,4456,6,2640,9.75
2351,5337,7,2400,14.25
2351,3213,5,19200,1.04
2351,5063,3,37500,3.47
2351,2179,5,95,6.51
2351,5357,9,640,6.53
2351,3177,10,5600,16.8
2351,294,10,110,17.49
2352,19,1,32.5,2.73
2352,68,9,140,18.04
2352,3592,5,2340,13.55
2352,3974,10,14000,4.26
2352,75,3,350,2.89
2352,40,9,350,18.8
2352,2431,10,45000,9.15
2353,2863,9,9999,1.16
2353,4941,9,600,16.19
2353,871,10,2999,1.25
2353,5701,8,5999,18.09
2353,5581,4,70,3.92
2353,151,8,640,6.77
2354,4747,8,56,16.27
2354,2782,6,62500,2.05
2354,2650,7,50000,15.38
2354,6194,7,70,2.33
2355,5710,8,2499,4.44
2355,444,2,60,0.88
2355,75,2,350,19.58
2355,223,1,250,15.89
2355,4427,4,5500,14.78
2355,1268,8,90,11.85
2356,4592,7,1499,13.37
2356,3793,8,5040,11.27
2356,4274,5,55,0.03
2357,1902,7,880,10.57
2357,4736,9,176,1.84
2357,2554,9,27000,16.33
2358,3425,4,3200,4.05
2358,2732,6,3800,8.55
2358,2407,6,30400,10.13
2358,819,3,1999,0.74
2358,4803,9,1440,5.83
2358,5225,8,3999,17.61
2359,760,6,3850,17.29
2359,3506,5,3080,15.12
2359,5530,6,3500,16.37
2359,5990,3,2400,5.22
2359,5663,3,240,2.38
2359,2399,6,18750,10.16
2360,2681,7,27500,7.89
2360,5836,7,280,5.35
2360,4265,2,38,7.11
2360,4921,5,600,16.63
2360,512,3,120,14.86
2360,4521,8,699,15.51
2360,5253,3,65,8.84
2361,5840,2,960,11.33
2361,3096,5,2400,12.32
2361,633,3,840,14.94
2361,5047,9,42000,12.61
2362,755,3,3300,16.67
2362,5898,9,1200,0.48
2362,2311,3,33000,10.12
2362,2421,4,55000,17.48
2362,4461,6,9750,3.36
2362,5477,3,330,18.91
2362,551,10,199,8.29
2363,1221,5,140,8.05
2363,1380,3,235,16.53
2363,1122,6,45,1.66
2363,2007,9,122000,12.34
2363,5128,1,22500,16.44
2363,3668,7,6500,10.49
2363,4039,1,330,18.8
2364,5851,3,9750,10.43
2364,2363,1,18000,5.97
2364,4701,3,20,7.02
2365,1491,5,140,11.84
2365,4080,3,330,18.61
2365,3621,5,2860,7.23
2365,3870,3,4500,17.92
2366,1844,10,110,18.82
2366,2496,3,50000,5.4
2366,2433,2,67500,12.7
2366,5552,6,110,11.16
2366,3275,1,90,5.07
2366,5935,10,640,12.71
2366,3256,8,3600,3.78
2367,352,9,150,5.49
2367,64,3,250,19.38
2367,5071,3,18000,7.5
2367,5006,7,1920,4.45
2367,3452,6,3900,1.67
2368,5049,10,22000,19.09
2368,2653,2,90000,1.35
2368,4438,5,3150,14.48
2368,2480,10,36000,14.17
2368,5441,9,130,3.72
2368,3517,1,4160,19.63
2369,3605,8,3200,3.4
2369,6204,10,220,10.41
2369,3041,1,170,8.52
2369,3463,4,2200,15.54
2369,3753,8,11700,17.1
2370,3551,5,2400,15.92
2370,3079,5,420,16.3
2370,6225,8,170,10.68
2370,6084,2,160,14.61
2371,4871,2,600,19.27
2371,1688,3,34000,13.39
2371,2806,5,55000,3.14
2371,3420,1,4500,13.17
2371,5710,5,2499,1.94
2372,4881,1,150,3.36
2372,2392,9,40000,9.14
2372,3305,4,195,9.04
2372,3340,7,2200,19.43
2372,4283,8,4500,3.68
2372,3647,1,3500,5.39
2372,2936,5,9750,3.54
2373,558,2,499,17.51
2373,4347,10,5500,6.93
2373,2896,7,1899,16.46
2374,2682,6,33000,1.68
2374,1950,9,480,0.5
2374,3142,10,7200,8.76
2374,2060,3,135,12.75
2374,4772,10,144,1.34
2374,4308,4,6600,1.49
2374,1381,3,75,12.8
2375,3044,2,240,13.9
2375,1435,7,60,10.15
2375,1445,5,70,16.96
2375,5428,9,300,9.64
2376,4055,5,420,5.82
2376,5286,8,1999,8.99
2376,1793,5,700,18.68
2376,2762,9,27500,2.34
2377,3280,4,210,0.49
2377,5008,5,5000,0
2377,600,6,1299,13.19
2377,2596,7,15000,7.24
2377,5906,10,6650,6.6
2377,5981,1,6650,10.89
2378,3821,9,5400,15.65
2378,3909,8,16000,19.53
2378,441,9,160,8.44
2378,2285,10,360,1.54
2378,2005,4,85000,4.52
2378,5292,4,249,15.69
2378,5361,1,1950,3.51
2379,581,6,899,0.96
2379,4765,10,350,13.11
2379,3164,3,2860,2.53
2379,2622,1,27000,17.7
2379,584,8,1499,13.84
2379,645,9,3000,14.84
2380,1800,8,500,2.31
2380,1057,8,115,13.66
2380,5823,8,800,19.13
2380,3971,3,8000,1.55
2380,4974,5,1200,2.89
2380,1681,2,440,10.92
2380,226,6,200,5.51
2381,4343,6,1200,14.35
2381,4094,7,699,7.98
2381,5323,8,2280,18.75
2382,4992,8,1800,12.94
2382,2492,5,15000,17.68
2382,946,5,325,8.06
2382,3948,2,8400,15.17
2383,3559,8,5600,0.72
2383,125,6,120,6.2
2383,145,4,400,17.05
2383,1098,7,90,1.4
2383,5763,8,600,7.4
2383,2351,4,299,18.44
2384,438,9,320,6.65
2384,3219,5,115,7.15
2384,3523,4,3300,1.22
2384,4456,1,2640,13.43
2384,5752,2,2000,10.28
2384,306,1,110,6.38
2385,5981,9,6650,15.72
2385,1075,2,78,0.42
2385,2484,6,81000,4.91
2386,3550,1,1950,10.3
2386,2747,5,350000,4.31
2386,4559,2,599,11.29
2386,5119,2,22000,13.87
2386,3630,4,3000,14.49
2386,5447,1,28,17.23
2386,143,1,330,4.61
2387,3803,7,11700,7.76
2387,4717,3,1800,17.18
2387,481,8,60,17.56
2387,3576,6,4000,5.53
2387,4946,2,800,0.54
2387,6208,8,230,0.25
2388,3100,10,2880,5.61
2388,4279,7,90,9.55
2388,1650,2,310,15.03
2388,914,9,120,4.29
2389,548,9,199,1.02
2389,4618,9,286,13.93
2389,4366,4,3780,2.11
2390,1840,9,120,15.2
2390,3186,7,1200,7.11
2390,5812,7,160,5.99
2390,4867,2,400,17.35
2390,5599,4,85,3.75
2390,5037,2,32000,16.64
2390,3063,10,330,11.3
2391,3610,1,2200,13.8
2391,3819,6,4050,5.5
2391,5203,9,499,15.89
2392,3816,3,3360,14.66
2392,3859,1,3150,3.02
2392,806,6,130,15.84
2393,5896,2,6750,8.76
2393,2826,8,12000,5.25
2393,197,1,200,8.04
2393,5041,7,95000,0.63
2394,4451,10,3000,16.22
2394,4651,8,192,5.54
2394,5937,9,880,14.94
2395,5578,10,100,2.78
2395,3970,1,10200,15.85
2395,5695,5,699,12.43
2395,3335,5,3200,7.91
2395,5379,5,7700,3.75
2396,2721,4,7999,3.49
2396,246,7,250,7.76
2396,4483,1,1800,16.78
2396,4521,10,699,16.81
2397,1296,3,15,19.56
2397,1469,10,125,18.99
2397,5019,5,27000,10.37
2397,4292,7,1560,8.55
2397,638,6,3600,14.17
2397,829,8,1499,8.6
2398,4656,6,176,18.23
2398,555,10,450,1.07
2398,175,1,255,1.3
2398,4285,4,7200,10.32
2399,1140,3,30,18.08
2399,5881,6,8250,18.86
2399,924,7,360,17.44
2399,5053,9,20000,6.03
2399,3028,9,2880,9.28
2399,377,2,160,2
2400,1373,9,205,5.02
2400,309,8,130,2.78
2400,1606,5,210,0.89
2400,1430,1,280,12.66
2400,399,5,640,7.1
2400,4322,1,1620,11.61
2400,4313,8,3750,2.18
2401,4949,2,600,11.84
2401,3577,9,5000,6.29
2401,4974,2,1200,1.28
2401,5022,1,31250,10.69
2401,3080,5,460,9.37
2401,6276,6,699,13.52
2402,2886,1,899,10.52
2402,3447,10,4550,0.08
2402,5463,3,210,11.5
2402,5960,3,4200,8.32
2403,4466,2,4950,16.67
2403,1781,10,145,9.73
2403,6147,2,280,4.71
2403,693,4,3800,14.6
2403,3551,4,2400,0.92
2404,5320,6,1200,15.27
2404,2459,5,72000,6.83
2404,669,6,4400,19.25
2404,1623,5,280,5.56
2404,5759,1,900,7.16
2405,1827,2,280,3.12
2405,5767,9,900,17.13
2405,940,1,325,9.91
2405,1344,9,175,1.3
2405,2897,1,2999,13.72
2405,166,5,130,10.25
2405,1665,1,220,13.14
2406,3145,1,14400,6.8
2406,5843,4,1920,18.16
2406,4548,4,1499,6.9
2406,6247,4,350,12.03
2406,3062,7,899,8.24
2406,2055,6,95,7.68
2406,3038,6,299,13.45
2407,2063,1,560,7.6
2407,2799,1,68400,19.14
2407,3857,9,8250,2.87
2407,351,3,135,16.04
2407,1767,3,135,14.92
2407,3477,1,4800,19.9
2407,6092,6,240,16.48
2408,3741,2,3850,2.11
2408,5640,9,1500,4.29
2408,1561,2,340,15.33
2408,3828,3,11700,8.37
2408,1901,5,440,0.37
2408,4220,1,560,15.03
2408,3776,8,7800,14.07
2409,4117,7,4500,11.04
2409,3143,7,9000,1.07
2409,4347,8,5500,14.53
2409,1734,5,23500,8.4
2409,2206,1,400,5.78
2409,532,10,480000,7.78
2410,981,7,350,6.47
2410,5476,7,190,8.55
2410,4366,2,3780,2.86
2411,130,6,280,0.66
2411,3959,9,30800,3.83
2411,5619,4,160,4.67
2412,5767,1,900,16.1
2412,4978,8,7200,12.52
2412,3853,4,11700,14.98
2412,3649,6,5600,16.39
2412,2070,1,2600,11.36
2412,2340,9,50000,2.69
2413,4001,4,6400,1.37
2413,2629,3,17600,19.14
2413,2977,9,1199,7.65
2413,4272,6,60,0.86
2414,5160,8,27500,19.95
2414,504,5,160,19.79
2414,3704,6,1440,1.67
2414,3944,7,11200,18.98
2415,221,8,400,15.34
2415,1299,1,120,16.66
2415,5203,6,499,5.4
2415,2267,10,450,2.88
2415,3502,7,2340,1.76
2415,3864,7,2520,1.74
2415,548,1,199,18.7
2416,1413,10,140,1.27
2416,888,3,999,12.13
2416,305,1,55,4.77
2416,3469,2,5600,3.34
2416,1716,9,61000,3.31
2417,4682,1,1170,6.33
2417,368,10,130,1.84
2417,1713,3,73000,16.32
2418,5505,7,3500,11.35
2418,428,10,80,5.31
2418,1759,10,65,7.64
2418,823,3,1499,4.39
2418,5335,2,1500,18.5
2418,4743,6,32,19.66
2418,1499,6,110,8.47
2419,6001,8,1200,12.12
2419,252,5,140,17.8
2419,2204,4,80,7.39
2419,2809,8,99000,0.72
2419,3464,10,2860,13.66
2419,4957,8,400,6.59
2420,4634,8,325,14.26
2420,246,10,250,14.26
2420,3531,8,2860,8.07
2421,258,2,110,18.09
2421,4825,9,699,5.1
2421,6268,10,330,6.45
2421,5115,7,28000,1.91
2421,1277,3,250,3.74
2422,3276,10,90,6.52
2422,2532,8,56250,10.77
2422,2591,10,81250,10.26
2422,1759,4,65,10.81
2422,1583,8,250,5.05
2422,5151,2,95000,14.37
2422,2512,8,47500,1.03
2423,4608,3,96,18.24
2423,2671,4,22500,17.87
2423,5314,2,170,4.74
2423,6222,6,220,3.04
2423,1268,4,90,4.52
2423,2182,3,135,4.34
2423,5854,5,5500,3.58
2424,3587,8,1560,13.36
2424,2894,10,3999,3.78
2424,3061,1,330,0.13
2424,4754,2,325,10.74
2424,702,6,3150,13.18
2424,3565,9,3000,2.77
2425,1816,8,380,2.68
2425,3808,7,9900,5.15
2425,4916,10,160,11.75
2425,2472,1,68750,10.9
2425,1968,3,61000,9.13
2425,2846,10,38000,14.24
2426,2703,3,90000,7.42
2426,3413,6,2700,7.54
2426,3232,3,7200,17.85
2427,2585,6,45000,12.83
2427,4506,10,1199,16.67
2427,1641,6,240,2.06
2428,4334,8,1980,11.76
2428,2641,10,81250,14.81
2428,4629,6,1500,16.9
2428,5933,4,400,0.3
2428,3527,6,2600,12.86
2429,1405,2,140,0.68
2429,1717,3,110000,14.14
2429,1785,9,50,17.94
2429,2770,8,52000,17.15
2429,3005,10,699,5.5
2430,3827,6,9750,12.99
2430,6243,4,1800,17.79
2430,2384,1,81250,3.5
2430,3564,9,2400,13.95
2430,1400,7,175,1.45
2430,560,1,75,17.39
2430,1700,4,17500,10.55
2431,5372,9,1920,16.7
2431,5977,9,2640,19.71
2431,2556,2,40000,15.04
2432,91,10,140,5.55
2432,4793,2,250,5.14
2432,5819,1,1200,10.87
2432,1642,8,480,9.95
2432,2377,9,36000,7.65
2433,4558,3,1499,11.17
2433,4576,3,1999,14.51
2433,5633,10,6650,12.64
2434,4385,10,1800,13.91
2434,539,4,2499,0.08
2434,6193,5,120,18.37
2434,5649,3,4840,16.43
2434,2514,8,68400,15.78
2434,3460,2,1950,1.4
2434,6080,8,160,4.94
2435,202,7,550,19.14
2435,4219,1,455,17.04
2435,5549,5,4840,14.35
2435,3189,10,2400,8.33
2435,598,7,1599,10.91
2435,5901,9,2280,0.96
2436,6054,2,1560,2.46
2436,4237,5,315,19.84
2436,492,5,600,17.65
2436,5638,8,760,7.74
2436,5452,10,110,13.36
2437,3669,7,8000,16.5
2437,2523,9,82500,15.82
2437,5399,3,480,10.71
2437,505,8,320,10.75
2437,3827,2,9750,11.79
2437,979,4,110,9.84
2437,572,10,499,4.38
2438,2749,4,205000,1.19
2438,1805,9,760,15.97
2438,1584,7,330,1.2
2438,5262,8,60,16.71
2439,3265,3,35,11.9
2439,4012,4,12000,18.46
2439,5047,5,42000,4.72
2440,6287,5,699,1.92
2440,5425,6,325,14.89
2440,5955,10,6600,17.28
2440,5787,2,240,19.57
2441,2272,9,900,3.75
2441,6250,9,1499,15.68
2441,6287,10,699,4.14
2442,570,9,349,1.45
2442,318,5,100,13.52
2442,1971,5,61000,17.1
2442,983,1,100,7.06
2442,187,7,196,0.19
2443,2718,5,68400,1.74
2443,3660,2,2600,7.48
2443,3023,7,1560,13.71
2444,3811,3,4200,15.6
2444,5674,9,420,14.28
2444,5775,4,65,15.04
2444,4951,10,120,12.38
2445,3122,8,105,7.14
2445,2828,5,18000,4.77
2445,3556,5,2800,18.72
2445,984,1,200,8.26
2445,2370,7,82500,13.1
2445,251,5,200,2.49
2446,4706,3,45.5,0.29
2446,2626,2,68750,11.91
2446,1472,9,220,17.38
2446,3045,1,320,13.02
2446,4933,8,400,7.07
2447,4238,2,350,3.83
2447,2260,10,185,10.74
2447,483,7,240,19.48
2447,4617,6,220,12
2447,2004,2,110000,9.5
2447,5236,5,55,0.16
2448,3206,7,3600,7.7
2448,4865,3,80,10.8
2448,4403,2,1800,16.68
2448,6287,4,699,14.87
2448,304,10,120,18.02
2448,4979,3,1200,1.69
2449,4443,2,1800,5.09
2449,5475,1,480,8.95
2449,478,7,160,18.13
2449,2906,9,1599,17.16
2449,2627,6,82500,4.71
2449,2493,3,18000,7.53
2449,4123,4,5120,19.16
2450,2702,1,75000,10.14
2450,4415,6,2200,1.27
2450,4310,9,2250,3.42
2451,4267,2,32,10.61
2451,6054,5,1560,18.34
2451,2806,8,55000,9.57
2451,1868,6,180,0.17
2452,961,7,255,12.28
2452,2686,4,56250,18.73
2452,2320,9,81250,9.53
2452,2359,3,1999,4.01
2453,1545,4,210,7.75
2453,3070,8,3300,19.6
2453,4630,4,1950,1.61
2453,1085,7,110,13.57
2453,1922,9,240,9.07
2453,1389,1,280,3.8
2454,5440,8,50,13.04
2454,2214,4,275,14.99
2454,991,9,60,1.44
2455,1750,6,150,3.43
2455,5169,8,1199,18.42
2455,2544,5,21600,15.01
2456,4818,10,1300,16.44
2456,4596,6,399,1.69
2456,4958,2,800,9.43
2457,4257,7,1800,2.34
2457,3240,6,1440,1.17
2457,4141,2,7200,2.41
2457,3979,4,450,18.26
2457,1275,2,220,16.91
2458,6034,4,5500,5.05
2458,4299,7,350,9.88
2458,4983,5,1760,12.83
2459,3971,2,8000,9.74
2459,3264,4,34,3.55
2459,2177,7,880,16.6
2459,1873,3,300,13.77
2459,280,8,180,16.22
2459,5067,10,22500,18.59
2460,905,2,499,10.84
2460,4307,8,5500,17.33
2460,5899,3,1560,15.42
2460,5080,8,57600,15.26
2461,607,1,1399,4.38
2461,3719,5,2560,17.9
2461,3762,4,5250,11.05
2461,4034,4,14000,15.94
2461,959,7,235,14.21
2462,6051,6,6750,6.55
2462,2571,6,22500,16.92
2462,4426,8,4950,16.56
2462,1077,4,68,19.35
2462,3259,7,7200,11.77
2463,2297,3,205000,13.5
2463,2653,7,90000,1.28
2463,131,3,160,0.72
2463,305,8,55,16.86
2463,4545,6,599,9.28
2463,5874,3,6500,14.46
2464,1601,8,280,3.77
2464,6232,5,5850,5.19
2464,5582,5,65,13.74
2465,5621,5,120,1.68
2465,6028,8,5850,15.9
2465,1604,2,520,2.44
2465,598,3,1599,4.64
2465,1181,6,62,1.99
2466,4473,1,3750,18.01
2466,469,7,120,17.66
2466,5105,3,9000,14.39
2466,5251,9,60,19.46
2466,2080,4,1120,13.28
2466,69,6,244,19.73
2467,1811,3,1300,0.87
2467,5386,7,1950,12.15
2467,5406,6,560,14.92
2467,2938,2,2560,18.9
2467,3229,1,2800,15.17
2468,4818,1,1300,13.62
2468,4451,10,3000,13.32
2468,1110,10,320,6.88
2468,1558,5,1400,7.21
2468,4577,7,999,13.97
2468,720,3,3800,9.01
2469,554,9,299,8.08
2469,2341,10,60000,12.22
2469,2205,3,160,3.89
2469,3026,9,1800,8.77
2469,5529,8,2640,15.72
2469,2467,1,22500,8.69
2469,479,4,320,17.58
2470,4387,4,5500,14.28
2470,5612,3,115,19.87
2470,1661,10,235,4.88
2470,996,1,160,0.85
2470,4993,4,2340,18.7
2470,1669,5,240,2.59
2470,5627,7,1920,8.45
2471,1640,2,720,13.53
2471,5285,8,65,7.64
2471,6190,1,210,18.99
2471,2783,2,75000,13.8
2471,4060,4,599,16.67
2471,5747,3,400,9.47
2471,5794,10,240,6.06
2472,1525,8,160,10.81
2472,2931,4,1800,11.09
2472,2641,10,81250,17.55
2472,4278,5,85,7.24
2472,5199,4,1999,13.5
2472,5008,9,5000,2.64
2473,2806,8,55000,4.22
2473,1862,4,120,0.36
2473,5916,10,2850,12.34
2473,4075,1,480,0.49
2473,820,8,1999,1.77
2474,1854,3,120,19.4
2474,604,4,3999,5.67
2474,2161,6,4400,4.37
2474,4420,8,7800,1.84
2474,3796,9,5400,3.85
2474,4715,1,400,17.82
2474,2743,2,36000,2.38
2475,171,10,170,8.05
2475,3232,9,7200,19.46
2475,232,2,330,16.83
2475,4264,9,45,5.22
2475,2035,3,125,12.99
2475,3022,3,1200,10.24
2476,6175,5,150,9.66
2476,1631,9,205,6.64
2476,5307,9,170,1.23
2476,3558,6,4550,6.63
2476,5573,9,175,18.04
2477,4480,1,4200,12.64
2477,5900,9,1920,11.43
2477,3178,10,2240,2.85
2477,27,5,112,8.64
2477,2204,2,80,16.52
2478,1456,5,82,5.83
2478,2895,2,4999,2.48
2478,225,2,250,19.71
2478,4066,2,330,9.04
2479,2969,3,450,10.5
2479,2855,9,999,19.11
2479,5406,8,560,19.51
2480,2472,4,68750,1.76
2480,5369,10,4840,19.81
2480,1151,1,112.5,1.07
2481,5987,6,880,6.2
2481,1859,10,240,0.9
2481,1780,4,90,10.03
2481,524,6,600,16.97
2482,3158,8,2560,2.91
2482,689,7,4500,7.87
2482,1985,3,155000,16.8
2482,1038,9,78,15.96
2482,5466,8,460,9.11
2483,3288,1,390,12.03
2483,515,6,175,13.27
2483,2679,2,17600,0.28
2484,5264,9,115,17.14
2484,4722,6,1170,9.16
2484,5205,10,799,17.91
2485,2886,5,899,9.06
2485,2958,8,320,18.6
2485,410,7,90,4.16
2485,1049,9,125,6.85
2485,453,4,120,6.75
2485,5743,10,192,13.48
2486,2101,7,55,12.23
2486,47,5,235,1.14
2486,4015,10,20400,11.8
2486,4151,3,1800,15.9
2487,5686,4,1299,7.27
2487,5558,1,55,11.84
2487,4868,7,800,19.81
2487,5183,10,399,8.01
2488,1544,2,235,2.96
2488,1812,9,120,16.4
2488,4432,4,3000,3.96
2489,2811,7,22000,6.22
2489,3304,10,180,18.64
2489,1818,10,650,19.08
2489,2852,7,4600,17.97
2489,1465,1,325,18.99
2490,1672,5,220,1.59
2490,2108,7,560,7.65
2490,5407,6,960,11.5
2491,3644,6,2860,14.49
2491,211,7,120,9.38
2491,2959,8,1099,3.21
2492,4228,9,5120,9.46
2492,2375,10,33000,17.21
2492,6115,8,280,2.65
2492,3601,9,4950,19.36
2492,5604,5,210,15.93
2492,3529,4,2080,13.53
2492,4839,9,2399,3.62
2493,5900,9,1920,1.42
2493,4239,10,455,11.03
2493,5711,9,220,12.79
2493,4106,2,220,5.11
2493,1846,6,20,5.84
2493,968,1,70,10.38
2493,5139,10,12000,16.48
2494,4564,2,299,16.03
2494,723,5,4400,0.81
2494,1055,4,95,18.89
2494,2881,7,999,4.98
2494,524,9,600,7.21
2494,381,3,120,9.64
2494,4203,2,5850,8.64
2495,3036,4,120,17.23
2495,1533,1,260,18.48
2495,2206,4,400,17.33
2496,1594,2,360,17.35
2496,2748,10,400000,10.21
2496,4554,1,2499,16
2496,4864,5,1200,4.06
2497,4096,7,2600,17.25
2497,5129,4,27000,19.76
2497,5418,9,800,17.11
2497,1497,1,125,10.15
2497,5430,10,480,1.08
2498,1675,3,180,16.43
2498,629,3,1575,13.1
2498,4785,10,35,18.83
2498,4639,8,2880,3.2
2498,1536,10,480,19.32
2498,3548,3,1200,10.59
2498,5712,8,8999,0.49
2499,1449,5,65,15.23
2499,2678,8,99000,5.41
2499,808,1,80,18.9
2499,1407,6,325,6.74
2499,1721,4,110000,6.04
2499,3896,8,8400,1.28
2500,6001,9,1200,16.82
2500,2127,5,2600,17.35
2500,1676,9,360,0.47
2501,3586,5,1320,7.47
2501,3981,4,530,17.84
2501,1106,9,160,5.92
2501,1319,8,120,18.59
2501,2484,7,81000,15.08
2501,1461,9,325,9.55
2502,306,8,110,2.76
2502,4025,9,34000,1.07
2502,5623,10,160,11.82
2502,1750,8,150,1.24
2502,2760,2,17600,6.07
2503,4706,8,45.5,8.64
2503,2480,6,36000,6.06
2503,3995,4,30600,4.2
2503,4881,9,150,17.02
2503,2757,10,68750,3.69
2503,1108,8,80,15.36
2504,2764,5,39600,14.34
2504,3370,9,1950,12
2504,5090,2,32400,8.3
2504,292,5,120,15.73
2504,1165,3,50,1.37
2505,2080,7,1120,12.3
2505,3946,7,5600,15.99
2505,1733,9,36000,7.69
2505,135,1,100,0.49
2505,4705,9,35,8.19
2505,5489,3,580,0.04
2506,3676,4,7800,16.85
2506,5233,6,50,13.35
2506,5300,3,240,5.13
2506,5337,6,2400,2.58
2506,1404,9,135,8.05
2507,1555,5,700,17.23
2507,4779,7,352,4.06
2507,1518,3,132,14.13
2507,3283,8,70,16.2
2508,5548,7,4180,10.64
2508,2717,2,57000,2.97
2508,1710,3,73000,6.46
2508,5979,9,4550,10.78
2508,1251,1,140,17.08
2508,1812,9,120,13.73
2509,3518,3,4800,18.26
2509,2000,6,73000,2.87
2509,4111,2,460,4.77
2510,2456,6,40000,4.21
2510,1927,4,275,15.45
2510,2710,5,40000,15.29
2511,299,4,155,11.76
2511,5616,6,120,3.86
2511,127,10,300,12.42
2511,573,3,999,5.81
2511,4808,7,499,4.99
2511,4629,5,1500,13.9
2512,3700,7,1200,0.33
2512,3586,4,1320,15.58
2512,773,4,3600,12.6
2512,1165,4,50,11.26
2512,5128,7,22500,14.01
2513,5442,1,75,16.25
2513,6076,8,4180,4.8
2513,1072,9,85,12.05
2514,3521,2,2420,0.57
2514,4086,4,460,16.03
2514,2402,3,32000,15.16
2514,355,7,880,16.63
2515,3524,2,1600,19.35
2515,2690,4,65000,8.93
2515,6085,7,190,6.34
2515,3889,5,6400,18.37
2516,2559,1,72000,13.73
2516,3527,8,2600,3.44
2516,5915,5,2400,19.53
2516,1215,9,180,10.22
2516,291,4,60,13.72
2517,4303,3,1200,16.34
2517,3446,9,3850,0.03
2517,1692,7,105000,7.58
2517,1803,1,1040,17.2
2518,3876,10,42000,18.85
2518,2084,9,1120,6.58
2518,450,6,320,18.55
2518,976,10,100,8.4
2518,3689,4,2520,16.74
