product_id,from_branch_id,to_branch_id,quantity,movement_date,reason
3514,12,10,8,2025-03-03 18:01:00,Demand shift
2162,8,12,2,2025-12-28 05:49:00,Emergency restock
4921,4,9,1,2025-10-03 11:38:00,Stock balancing
5659,1,12,1,2025-02-05 19:51:00,Inter-branch transfer
2814,11,5,6,2025-08-10 16:33:00,Overstock redistribution
514,12,6,2,2025-10-23 23:49:00,Stock balancing
4297,7,11,7,2025-03-03 04:58:00,Emergency restock
1157,4,8,4,2025-02-05 01:39:00,Stock balancing
4368,11,5,1,2025-07-07 13:59:00,Demand shift
127,4,8,1,2025-01-22 17:50:00,Emergency restock
914,1,4,5,2025-08-19 13:37:00,Inter-branch transfer
3326,8,1,3,2025-10-28 09:52:00,Inter-branch transfer
2653,5,12,5,2025-03-21 14:51:00,Inter-branch transfer
4447,11,4,4,2025-11-12 22:03:00,Stock balancing
5569,3,12,4,2025-07-21 21:06:00,Stock balancing
2474,8,2,10,2025-08-04 19:32:00,Demand shift
4201,1,5,9,2025-11-02 06:08:00,Overstock redistribution
3188,8,7,7,2025-03-15 02:22:00,Stock balancing
3333,5,8,5,2025-05-24 21:30:00,Stock balancing
371,2,4,2,2025-06-26 04:12:00,Overstock redistribution
1458,12,10,1,2025-08-27 02:22:00,Inter-branch transfer
1562,11,12,2,2025-09-23 23:12:00,Demand shift
5734,5,7,7,2025-10-27 23:42:00,Demand shift
2059,4,1,8,2025-09-12 03:11:00,Overstock redistribution
4918,10,8,5,2025-12-15 10:19:00,Emergency restock
5089,9,11,7,2025-09-05 01:58:00,Emergency restock
4218,10,2,5,2025-09-06 12:20:00,Overstock redistribution
4065,12,10,9,2025-10-12 10:40:00,Inter-branch transfer
2920,6,9,6,2025-02-03 14:45:00,Demand shift
3797,3,11,5,2025-07-24 08:19:00,Inter-branch transfer
4477,12,11,9,2025-04-11 13:11:00,Overstock redistribution
44,4,7,6,2025-11-17 01:56:00,Overstock redistribution
4523,12,9,6,2025-10-03 15:15:00,Overstock redistribution
3491,10,1,3,2025-09-03 21:56:00,Emergency restock
3431,5,8,6,2025-04-02 06:15:00,Stock balancing
1076,4,6,5,2025-05-17 12:58:00,Overstock redistribution
1361,11,2,7,2025-05-14 12:59:00,Inter-branch transfer
3020,10,4,9,2025-04-28 07:16:00,Emergency restock
4289,2,6,4,2025-01-22 05:17:00,Stock balancing
5034,12,1,3,2025-06-06 19:50:00,Inter-branch transfer
3926,8,11,4,2025-04-07 04:34:00,Inter-branch transfer
1475,11,3,5,2025-07-20 19:27:00,Inter-branch transfer
190,3,2,3,2025-02-21 13:09:00,Overstock redistribution
758,10,6,5,2025-03-09 08:09:00,Demand shift
2833,6,4,1,2025-02-07 15:56:00,Stock balancing
433,2,12,9,2025-01-11 23:50:00,Stock balancing
548,8,5,10,2025-08-24 02:46:00,Demand shift
6160,1,10,4,2025-12-07 17:49:00,Stock balancing
3037,10,8,4,2025-12-03 23:39:00,Stock balancing
3345,12,11,9,2025-01-17 15:27:00,Stock balancing
1577,5,7,1,2025-06-03 00:23:00,Demand shift
2143,1,2,5,2025-02-14 13:16:00,Inter-branch transfer
6133,6,5,3,2025-02-25 23:27:00,Inter-branch transfer
459,7,4,1,2025-05-30 11:12:00,Emergency restock
5164,8,2,3,2025-09-23 23:05:00,Demand shift
5808,12,8,5,2025-06-05 20:41:00,Emergency restock
3081,6,1,9,2025-11-28 15:04:00,Stock balancing
2398,4,12,5,2025-10-22 04:51:00,Inter-branch transfer
1988,1,11,1,2025-10-08 23:58:00,Overstock redistribution
4571,4,7,5,2025-08-08 22:48:00,Overstock redistribution
3603,7,12,7,2025-08-30 00:09:00,Stock balancing
1534,12,4,3,2025-06-16 17:37:00,Overstock redistribution
5616,9,3,4,2025-10-25 03:42:00,Stock balancing
964,3,9,6,2025-12-05 00:07:00,Stock balancing
4478,4,10,2,2025-09-03 05:39:00,Demand shift
2405,8,11,9,2025-07-02 22:46:00,Stock balancing
1210,1,5,8,2025-01-17 13:44:00,Overstock redistribution
5978,2,4,3,2025-12-10 03:35:00,Stock balancing
1415,10,7,3,2025-10-19 11:03:00,Demand shift
2050,2,1,5,2025-01-27 14:42:00,Demand shift
1857,10,2,2,2025-08-14 08:38:00,Demand shift
2408,12,9,7,2025-12-22 21:19:00,Emergency restock
190,2,3,1,2025-03-07 03:48:00,Overstock redistribution
250,12,1,3,2025-10-24 08:48:00,Stock balancing
2854,7,4,3,2025-07-17 08:07:00,Stock balancing
2052,6,12,2,2025-11-05 17:02:00,Demand shift
1004,4,10,9,2025-08-26 12:03:00,Overstock redistribution
5108,5,2,10,2025-11-12 17:40:00,Stock balancing
3570,12,8,1,2025-12-04 03:15:00,Stock balancing
3472,7,1,4,2025-11-06 18:51:00,Overstock redistribution
30,7,1,3,2025-10-11 07:16:00,Emergency restock
4749,11,8,1,2025-03-27 04:27:00,Demand shift
2504,3,10,9,2025-05-11 02:11:00,Overstock redistribution
4032,5,2,1,2025-03-08 09:59:00,Stock balancing
1748,3,1,3,2025-06-27 01:48:00,Demand shift
3143,7,11,4,2025-12-01 10:01:00,Overstock redistribution
4922,7,11,2,2025-01-28 11:09:00,Demand shift
5767,3,11,9,2025-06-07 18:15:00,Inter-branch transfer
590,9,2,2,2025-09-27 23:41:00,Stock balancing
2021,6,4,7,2025-01-24 10:11:00,Stock balancing
333,9,8,2,2025-02-22 02:52:00,Inter-branch transfer
3263,3,9,6,2025-10-01 11:14:00,Stock balancing
4830,12,7,6,2025-08-22 09:25:00,Emergency restock
2240,7,11,3,2025-06-30 14:44:00,Inter-branch transfer
198,3,6,3,2025-05-09 09:35:00,Demand shift
5645,6,4,4,2025-10-15 09:49:00,Demand shift
3913,11,12,6,2025-12-08 13:39:00,Demand shift
522,5,2,2,2025-03-04 07:27:00,Inter-branch transfer
4168,9,2,2,2025-05-21 06:03:00,Inter-branch transfer
2870,6,11,10,2025-12-15 04:58:00,Stock balancing
3579,6,5,10,2025-12-24 10:13:00,Inter-branch transfer
3685,12,10,7,2025-06-03 15:51:00,Stock balancing
510,6,10,2,2025-04-30 17:03:00,Inter-branch transfer
1805,1,4,7,2025-10-14 01:03:00,Demand shift
1155,2,5,10,2025-06-02 21:46:00,Stock balancing
2608,8,10,2,2025-11-27 04:46:00,Emergency restock
1181,3,4,6,2025-01-25 12:36:00,Emergency restock
4770,4,11,5,2025-06-29 09:18:00,Emergency restock
6132,7,1,10,2025-01-05 17:22:00,Stock balancing
3303,9,4,1,2025-11-28 12:53:00,Overstock redistribution
2503,5,11,4,2025-06-14 14:51:00,Overstock redistribution
353,8,10,2,2025-11-28 17:50:00,Stock balancing
3292,11,9,9,2025-05-02 01:11:00,Overstock redistribution
3872,2,9,8,2025-05-25 13:51:00,Stock balancing
1346,3,9,8,2025-05-09 16:08:00,Stock balancing
1375,3,8,5,2025-03-11 01:24:00,Overstock redistribution
5823,9,2,4,2025-12-10 18:21:00,Emergency restock
5210,11,7,10,2025-01-29 17:18:00,Demand shift
3604,9,4,2,2025-06-27 21:37:00,Overstock redistribution
2260,8,2,2,2025-09-03 04:34:00,Overstock redistribution
5784,12,1,6,2025-04-20 12:41:00,Emergency restock
3739,11,7,8,2025-04-21 13:46:00,Emergency restock
2229,1,7,1,2025-01-03 20:10:00,Emergency restock
2209,4,6,7,2025-04-19 16:47:00,Demand shift
817,10,5,4,2025-11-23 12:25:00,Demand shift
1379,11,3,3,2025-07-09 01:27:00,Emergency restock
483,11,4,10,2025-06-20 12:22:00,Emergency restock
4159,9,12,3,2025-12-04 15:35:00,Emergency restock
3452,1,9,5,2025-05-25 10:51:00,Overstock redistribution
3716,4,9,8,2025-05-14 10:31:00,Emergency restock
5687,11,3,2,2025-03-21 21:31:00,Overstock redistribution
2821,1,8,8,2025-11-03 21:32:00,Stock balancing
5827,6,1,2,2025-01-05 20:21:00,Emergency restock
5722,10,5,7,2025-03-23 15:18:00,Overstock redistribution
1217,6,9,1,2025-01-15 15:52:00,Stock balancing
4922,7,6,1,2025-04-10 19:26:00,Demand shift
1178,8,7,7,2025-05-10 09:33:00,Demand shift
3379,12,1,5,2025-06-21 22:36:00,Stock balancing
4831,2,5,6,2025-11-25 23:04:00,Overstock redistribution
1050,12,4,10,2025-02-27 07:37:00,Inter-branch transfer
5228,11,5,8,2025-03-08 06:07:00,Overstock redistribution
3017,3,4,1,2025-01-29 22:11:00,Inter-branch transfer
897,1,3,3,2025-03-31 21:34:00,Stock balancing
296,8,2,10,2025-01-03 00:45:00,Inter-branch transfer
2226,8,3,6,2025-03-02 02:24:00,Inter-branch transfer
2999,3,9,9,2025-12-20 23:52:00,Demand shift
1660,8,1,1,2025-01-02 06:27:00,Demand shift
4510,11,1,10,2025-04-03 03:36:00,Overstock redistribution
3928,1,12,5,2025-06-10 09:35:00,Overstock redistribution
5014,12,10,3,2025-03-06 09:43:00,Overstock redistribution
4720,5,3,3,2025-12-18 10:28:00,Demand shift
5640,6,4,2,2025-11-13 23:05:00,Overstock redistribution
3569,8,5,3,2025-04-14 22:39:00,Inter-branch transfer
534,8,5,3,2025-03-10 06:49:00,Overstock redistribution
5369,7,6,6,2025-05-04 10:26:00,Emergency restock
3274,8,6,8,2025-12-03 11:11:00,Inter-branch transfer
3179,6,10,8,2025-07-21 07:18:00,Stock balancing
3964,11,9,3,2025-08-01 17:37:00,Stock balancing
2512,9,2,9,2025-08-15 23:01:00,Emergency restock
3364,11,1,9,2025-01-12 13:13:00,Demand shift
2924,2,1,3,2025-03-31 17:50:00,Overstock redistribution
246,2,10,2,2025-02-24 13:49:00,Inter-branch transfer
894,8,7,10,2025-08-27 18:42:00,Demand shift
2891,7,6,9,2025-12-24 07:30:00,Stock balancing
5856,10,9,6,2025-02-22 14:59:00,Inter-branch transfer
1950,6,5,5,2025-02-24 00:33:00,Stock balancing
2360,10,5,5,2025-11-25 00:19:00,Overstock redistribution
6169,8,11,2,2025-02-14 01:20:00,Emergency restock
5285,3,1,1,2025-05-18 12:56:00,Overstock redistribution
4995,2,1,10,2025-03-23 12:47:00,Stock balancing
3134,5,8,4,2025-11-09 23:04:00,Emergency restock
3415,3,10,10,2025-06-14 09:39:00,Demand shift
2151,11,5,2,2025-04-11 00:13:00,Emergency restock
2203,1,2,2,2025-08-24 10:45:00,Emergency restock
895,8,5,9,2025-03-12 05:02:00,Overstock redistribution
3357,6,8,4,2025-06-13 13:46:00,Stock balancing
3790,6,4,3,2025-06-11 03:51:00,Overstock redistribution
3524,12,5,4,2025-06-30 15:20:00,Emergency restock
148,4,3,3,2025-02-07 20:21:00,Inter-branch transfer
3072,5,8,5,2025-05-10 19:42:00,Inter-branch transfer
4830,8,10,4,2025-09-18 00:51:00,Stock balancing
5990,6,3,7,2025-07-30 04:31:00,Overstock redistribution
1330,2,12,7,2025-01-21 14:25:00,Inter-branch transfer
4477,8,7,4,2025-06-07 04:16:00,Inter-branch transfer
3832,1,2,6,2025-01-18 19:10:00,Inter-branch transfer
1751,3,10,3,2025-07-01 21:12:00,Overstock redistribution
1508,2,12,2,2025-03-14 03:06:00,Inter-branch transfer
2419,6,3,4,2025-03-13 00:22:00,Demand shift
2625,11,4,5,2025-11-07 11:46:00,Emergency restock
2262,1,6,9,2025-10-11 06:41:00,Demand shift
5389,7,10,7,2025-09-16 20:52:00,Overstock redistribution
1127,8,12,10,2025-06-28 10:36:00,Overstock redistribution
2546,12,3,4,2025-10-21 15:22:00,Demand shift
608,1,6,10,2025-10-23 14:43:00,Stock balancing
5893,1,12,1,2025-05-01 11:09:00,Inter-branch transfer
4388,7,4,7,2025-09-18 06:44:00,Stock balancing
516,11,8,5,2025-12-13 21:54:00,Overstock redistribution
4355,2,9,10,2025-03-18 03:44:00,Stock balancing
977,3,10,8,2025-12-29 19:04:00,Demand shift
4053,7,8,2,2025-08-01 01:51:00,Overstock redistribution
5134,1,12,5,2025-11-10 21:55:00,Inter-branch transfer
335,1,7,1,2025-11-27 23:25:00,Inter-branch transfer
3357,2,1,6,2025-02-02 06:56:00,Stock balancing
3596,8,11,7,2025-10-12 07:56:00,Demand shift
4959,1,3,6,2025-06-29 13:25:00,Demand shift
4512,3,11,7,2025-04-29 04:48:00,Inter-branch transfer
490,6,7,10,2025-01-07 20:24:00,Stock balancing
5734,4,9,3,2025-05-05 06:50:00,Demand shift
5186,7,4,9,2025-12-20 03:20:00,Demand shift
2513,10,12,2,2025-05-12 10:25:00,Overstock redistribution
1857,4,1,7,2025-06-09 21:31:00,Overstock redistribution
2778,2,7,10,2025-04-03 01:32:00,Stock balancing
6034,10,8,4,2025-11-30 13:01:00,Demand shift
833,3,5,10,2025-09-04 16:34:00,Stock balancing
1892,4,9,4,2025-02-01 06:46:00,Overstock redistribution
31,11,7,4,2025-11-24 12:53:00,Demand shift
6149,8,5,3,2025-07-31 17:55:00,Stock balancing
5227,2,11,8,2025-09-18 01:58:00,Overstock redistribution
1289,9,6,8,2025-10-22 14:22:00,Overstock redistribution
2724,7,3,9,2025-12-20 15:40:00,Demand shift
2916,3,12,6,2025-05-06 15:54:00,Stock balancing
4872,12,11,4,2025-06-24 17:28:00,Emergency restock
2475,2,5,5,2025-10-31 22:49:00,Emergency restock
3285,9,10,8,2025-03-25 23:15:00,Stock balancing
5772,10,5,5,2025-07-26 01:01:00,Demand shift
90,10,4,5,2025-11-21 12:07:00,Stock balancing
5301,1,10,3,2025-11-06 07:37:00,Overstock redistribution
480,4,9,1,2025-05-04 09:44:00,Overstock redistribution
3153,3,1,2,2025-02-06 18:02:00,Overstock redistribution
5963,9,11,5,2025-05-20 17:13:00,Stock balancing
335,1,9,9,2025-06-13 16:29:00,Overstock redistribution
532,8,10,10,2025-01-05 07:01:00,Overstock redistribution
2621,9,3,5,2025-12-29 06:19:00,Demand shift
930,9,1,10,2025-11-17 18:57:00,Overstock redistribution
605,2,9,8,2025-12-11 08:07:00,Emergency restock
3908,6,10,5,2025-02-08 09:54:00,Inter-branch transfer
4805,10,6,10,2025-03-23 08:41:00,Overstock redistribution
3813,5,6,6,2025-04-12 20:40:00,Inter-branch transfer
603,8,6,1,2025-07-13 00:00:00,Overstock redistribution
4929,5,4,4,2025-05-19 23:00:00,Demand shift
4903,4,11,2,2025-01-01 00:07:00,Inter-branch transfer
3153,1,4,4,2025-03-04 19:28:00,Inter-branch transfer
4714,5,2,3,2025-01-25 16:38:00,Inter-branch transfer
3751,4,5,1,2025-08-31 20:36:00,Emergency restock
4352,12,10,7,2025-08-27 17:21:00,Overstock redistribution
2446,10,9,4,2025-12-22 10:51:00,Emergency restock
4026,1,3,6,2025-02-06 00:19:00,Inter-branch transfer
3296,6,4,8,2025-12-14 21:13:00,Overstock redistribution
2057,2,6,2,2025-06-30 05:11:00,Demand shift
4671,3,1,8,2025-09-25 04:57:00,Demand shift
3487,7,11,10,2025-12-11 22:18:00,Demand shift
6175,9,8,1,2025-08-19 22:44:00,Demand shift
3571,2,12,10,2025-08-24 19:02:00,Stock balancing
2505,2,8,1,2025-12-30 20:38:00,Stock balancing
5397,4,2,7,2025-11-30 06:41:00,Stock balancing
2770,2,1,6,2025-09-03 04:21:00,Emergency restock
272,6,1,1,2025-12-16 22:05:00,Demand shift
284,4,7,4,2025-11-21 20:40:00,Inter-branch transfer
5811,3,10,4,2025-01-26 21:48:00,Demand shift
5611,5,3,9,2025-08-01 17:32:00,Stock balancing
238,3,1,5,2025-07-26 01:27:00,Demand shift
3194,2,8,8,2025-11-17 15:34:00,Demand shift
2323,2,12,1,2025-07-30 05:49:00,Demand shift
2256,1,2,7,2025-01-18 03:24:00,Overstock redistribution
2841,6,3,2,2025-12-21 05:40:00,Demand shift
4994,12,2,3,2025-03-27 08:24:00,Demand shift
3329,4,1,1,2025-11-07 07:57:00,Stock balancing
4644,8,7,8,2025-11-14 16:33:00,Overstock redistribution
6167,5,12,9,2025-01-29 23:47:00,Demand shift
3696,7,12,1,2025-01-16 05:42:00,Demand shift
5603,12,9,8,2025-11-08 04:18:00,Overstock redistribution
300,6,9,2,2025-08-20 11:53:00,Stock balancing
1572,12,9,3,2025-10-13 21:51:00,Emergency restock
968,8,9,1,2025-01-14 22:26:00,Inter-branch transfer
469,8,4,10,2025-11-07 09:43:00,Stock balancing
616,5,10,7,2025-10-30 00:35:00,Overstock redistribution
4788,8,3,8,2025-05-04 11:28:00,Stock balancing
4451,4,9,2,2025-09-09 19:38:00,Emergency restock
3809,11,2,9,2025-01-04 03:11:00,Inter-branch transfer
5434,3,10,9,2025-05-31 20:08:00,Inter-branch transfer
1004,8,1,4,2025-07-11 15:38:00,Emergency restock
6276,5,7,7,2025-10-31 16:39:00,Overstock redistribution
86,4,9,4,2025-08-02 16:14:00,Emergency restock
4585,8,10,10,2025-07-10 05:20:00,Overstock redistribution
1508,9,1,1,2025-05-31 09:25:00,Inter-branch transfer
109,11,2,9,2025-07-14 17:29:00,Stock balancing
4073,2,12,1,2025-03-23 20:05:00,Stock balancing
2873,2,12,9,2025-03-08 10:09:00,Demand shift
3558,5,10,9,2025-12-06 01:32:00,Stock balancing
5150,3,6,4,2025-05-31 03:05:00,Stock balancing
825,3,5,5,2025-09-20 07:26:00,Stock balancing
3947,11,10,4,2025-08-03 06:37:00,Inter-branch transfer
6178,12,6,6,2025-05-04 22:09:00,Inter-branch transfer
5163,3,12,6,2025-08-09 14:05:00,Overstock redistribution
3163,10,5,3,2025-05-08 17:03:00,Inter-branch transfer
3688,1,5,2,2025-09-04 10:05:00,Stock balancing
2935,11,7,6,2025-07-10 08:57:00,Inter-branch transfer
4350,1,11,7,2025-09-23 12:29:00,Inter-branch transfer
3432,7,9,2,2025-04-06 09:29:00,Demand shift
6102,7,8,8,2025-12-17 15:14:00,Emergency restock
2036,2,3,6,2025-02-14 00:07:00,Inter-branch transfer
5846,6,10,5,2025-03-07 10:00:00,Stock balancing
509,2,9,1,2025-07-02 15:09:00,Demand shift
1026,1,12,4,2025-10-22 15:13:00,Stock balancing
713,11,3,4,2025-12-02 01:59:00,Emergency restock
2917,4,7,3,2025-06-08 08:34:00,Stock balancing
4462,11,2,8,2025-12-13 18:36:00,Stock balancing
3878,3,9,4,2025-04-27 06:15:00,Demand shift
178,11,3,9,2025-08-20 03:13:00,Stock balancing
501,10,3,3,2025-07-08 17:21:00,Demand shift
890,11,8,6,2025-09-13 23:26:00,Emergency restock
6224,1,2,2,2025-10-13 21:01:00,Inter-branch transfer
2415,4,9,1,2025-03-04 09:04:00,Demand shift
717,12,6,10,2025-02-01 05:31:00,Overstock redistribution
1017,5,3,7,2025-11-03 02:30:00,Emergency restock
2655,10,9,5,2025-02-28 18:01:00,Overstock redistribution
3361,1,8,1,2025-10-12 15:01:00,Inter-branch transfer
4150,9,7,1,2025-06-02 23:16:00,Demand shift
2653,11,8,8,2025-04-04 13:22:00,Overstock redistribution
3643,2,5,2,2025-07-23 13:35:00,Stock balancing
6181,9,6,10,2025-11-08 08:55:00,Inter-branch transfer
3863,7,3,6,2025-12-19 14:02:00,Emergency restock
5239,3,11,4,2025-02-27 11:02:00,Inter-branch transfer
2755,4,8,3,2025-12-27 23:44:00,Demand shift
4296,10,11,3,2025-11-04 17:45:00,Overstock redistribution
2770,9,6,10,2025-09-15 18:56:00,Demand shift
5993,3,7,9,2025-03-27 14:59:00,Inter-branch transfer
9,4,11,3,2025-01-23 10:11:00,Emergency restock
2692,1,11,7,2025-09-08 05:59:00,Demand shift
2546,8,4,7,2025-08-12 23:12:00,Emergency restock
875,11,4,5,2025-03-06 10:11:00,Emergency restock
613,11,2,3,2025-12-23 01:12:00,Emergency restock
5784,10,9,2,2025-11-18 08:42:00,Demand shift
5918,1,4,7,2025-05-18 03:10:00,Stock balancing
2139,3,2,2,2025-09-02 05:20:00,Inter-branch transfer
4779,4,5,2,2025-05-26 19:45:00,Stock balancing
5066,12,1,4,2025-02-20 07:49:00,Emergency restock
5162,8,1,3,2025-06-20 01:43:00,Inter-branch transfer
258,3,9,9,2025-12-05 20:18:00,Emergency restock
4356,3,4,2,2025-01-01 04:53:00,Stock balancing
5256,11,3,8,2025-10-25 07:39:00,Inter-branch transfer
4287,2,12,1,2025-11-25 08:41:00,Overstock redistribution
1755,7,12,8,2025-04-01 10:46:00,Stock balancing
3017,3,5,4,2025-09-24 08:26:00,Overstock redistribution
4118,9,6,9,2025-09-11 00:46:00,Stock balancing
4100,3,4,8,2025-04-01 11:26:00,Stock balancing
1894,7,3,5,2025-09-27 05:30:00,Inter-branch transfer
2504,9,4,1,2025-03-25 08:52:00,Overstock redistribution
864,8,7,3,2025-02-11 01:32:00,Emergency restock
3089,8,5,2,2025-06-21 12:08:00,Demand shift
2584,9,7,1,2025-07-19 01:00:00,Overstock redistribution
5544,12,5,8,2025-08-19 03:29:00,Demand shift
5660,12,4,2,2025-03-06 00:11:00,Demand shift
3617,5,7,6,2025-11-30 16:48:00,Inter-branch transfer
103,9,3,9,2025-08-29 17:36:00,Stock balancing
1279,11,9,9,2025-05-28 02:36:00,Emergency restock
563,9,6,9,2025-10-04 00:24:00,Stock balancing
3719,9,4,2,2025-08-03 02:29:00,Demand shift
2533,1,3,3,2025-07-22 17:53:00,Inter-branch transfer
2712,7,11,1,2025-03-19 18:46:00,Emergency restock
2911,1,10,10,2025-06-18 02:36:00,Emergency restock
3834,3,5,8,2025-06-11 03:54:00,Inter-branch transfer
397,10,6,10,2025-06-21 06:43:00,Demand shift
4394,9,7,4,2025-10-03 08:33:00,Overstock redistribution
5999,1,5,3,2025-07-13 08:49:00,Inter-branch transfer
4115,12,1,6,2025-05-30 19:27:00,Inter-branch transfer
4000,6,8,10,2025-09-08 00:50:00,Inter-branch transfer
2859,9,4,7,2025-05-19 14:56:00,Overstock redistribution
4450,4,12,4,2025-04-03 22:37:00,Inter-branch transfer
1081,7,3,7,2025-04-10 04:57:00,Stock balancing
4773,6,10,5,2025-02-18 04:49:00,Stock balancing
473,8,5,1,2025-02-27 21:26:00,Stock balancing
333,3,4,10,2025-06-03 14:21:00,Inter-branch transfer
608,6,11,2,2025-12-12 06:56:00,Overstock redistribution
1043,3,6,4,2025-07-09 23:54:00,Overstock redistribution
1426,4,5,7,2025-10-27 19:38:00,Inter-branch transfer
3892,8,2,6,2025-05-19 14:16:00,Emergency restock
1052,5,1,4,2025-12-14 06:45:00,Overstock redistribution
123,10,7,6,2025-01-20 23:49:00,Inter-branch transfer
5765,9,1,7,2025-01-01 09:35:00,Emergency restock
5273,9,11,3,2025-04-30 13:15:00,Overstock redistribution
1832,8,3,2,2025-04-10 03:05:00,Overstock redistribution
3723,7,12,1,2025-04-25 14:24:00,Inter-branch transfer
1604,10,7,6,2025-09-21 08:50:00,Stock balancing
3254,11,8,10,2025-10-14 06:52:00,Emergency restock
4467,4,1,4,2025-11-10 05:22:00,Overstock redistribution
6151,4,6,9,2025-07-21 09:30:00,Emergency restock
5855,3,9,3,2025-06-17 22:09:00,Inter-branch transfer
2904,3,4,3,2025-07-14 08:08:00,Emergency restock
1691,7,4,9,2025-02-11 23:40:00,Inter-branch transfer
4917,9,3,2,2025-11-07 21:37:00,Emergency restock
807,8,5,2,2025-07-11 00:49:00,Emergency restock
5055,5,6,6,2025-10-21 19:02:00,Inter-branch transfer
386,7,6,5,2025-06-28 04:36:00,Emergency restock
2807,11,2,7,2025-06-22 22:32:00,Stock balancing
3081,7,6,7,2025-07-14 17:12:00,Stock balancing
4174,9,12,8,2025-10-07 07:15:00,Stock balancing
3305,8,9,3,2025-11-24 18:46:00,Demand shift
5825,2,6,3,2025-01-12 03:55:00,Demand shift
5680,6,11,9,2025-02-20 08:08:00,Inter-branch transfer
3757,11,1,4,2025-01-02 03:40:00,Stock balancing
2183,8,9,4,2025-04-16 09:57:00,Stock balancing
5946,12,11,8,2025-12-27 18:35:00,Overstock redistribution
3238,2,10,9,2025-06-07 13:45:00,Inter-branch transfer
620,7,2,4,2025-08-04 08:42:00,Demand shift
41,5,10,10,2025-01-08 07:15:00,Emergency restock
3347,8,9,6,2025-11-08 02:11:00,Emergency restock
386,5,3,5,2025-09-25 10:52:00,Emergency restock
1873,11,2,9,2025-02-24 05:58:00,Stock balancing
3591,2,5,8,2025-07-13 09:00:00,Overstock redistribution
4362,4,9,7,2025-02-15 22:33:00,Inter-branch transfer
3300,7,9,9,2025-01-26 13:15:00,Overstock redistribution
3690,7,9,7,2025-08-07 13:19:00,Stock balancing
3659,1,9,10,2025-11-22 14:04:00,Emergency restock
1753,10,11,9,2025-10-14 16:41:00,Emergency restock
473,5,6,2,2025-04-13 15:31:00,Inter-branch transfer
4387,4,9,1,2025-11-04 18:43:00,Overstock redistribution
2122,6,9,3,2025-02-27 02:23:00,Stock balancing
3749,4,7,9,2025-01-29 23:53:00,Emergency restock
5049,10,5,1,2025-12-04 04:26:00,Inter-branch transfer
701,10,1,4,2025-05-23 16:15:00,Stock balancing
4997,5,12,9,2025-04-04 07:20:00,Inter-branch transfer
3481,4,2,2,2025-06-25 13:14:00,Emergency restock
1721,2,12,1,2025-11-02 14:27:00,Stock balancing
1781,8,3,8,2025-02-10 11:33:00,Emergency restock
5998,11,3,8,2025-02-10 02:26:00,Overstock redistribution
2438,8,7,10,2025-10-23 02:21:00,Inter-branch transfer
1145,3,10,9,2025-01-11 08:45:00,Emergency restock
4027,10,8,2,2025-01-24 19:38:00,Demand shift
5452,9,11,6,2025-02-24 21:57:00,Stock balancing
2384,8,11,2,2025-12-15 21:32:00,Overstock redistribution
3651,11,6,7,2025-05-24 16:29:00,Overstock redistribution
4137,8,6,9,2025-06-02 04:48:00,Stock balancing
2163,8,1,6,2025-10-11 00:27:00,Inter-branch transfer
5333,8,4,1,2025-02-15 19:02:00,Stock balancing
141,9,7,9,2025-01-13 14:04:00,Emergency restock
1589,5,8,8,2025-12-01 09:46:00,Stock balancing
5187,8,5,2,2025-06-19 16:35:00,Demand shift
4199,6,12,5,2025-06-06 15:58:00,Stock balancing
5512,2,7,6,2025-02-23 01:27:00,Inter-branch transfer
4918,12,11,1,2025-05-04 01:17:00,Inter-branch transfer
146,4,11,2,2025-08-18 01:19:00,Overstock redistribution
2051,5,10,8,2025-03-31 09:34:00,Overstock redistribution
2033,10,1,1,2025-12-09 11:14:00,Demand shift
6123,10,12,1,2025-07-15 00:54:00,Demand shift
2023,3,8,2,2025-11-25 11:15:00,Inter-branch transfer
2750,4,12,8,2025-03-28 08:22:00,Overstock redistribution
5291,5,9,6,2025-05-14 20:49:00,Stock balancing
906,9,11,3,2025-10-05 13:16:00,Overstock redistribution
2644,11,4,6,2025-06-17 01:45:00,Emergency restock
5627,4,10,3,2025-02-09 16:37:00,Demand shift
3748,12,10,9,2025-03-12 02:35:00,Emergency restock
4838,9,3,10,2025-10-06 23:12:00,Overstock redistribution
5337,12,8,6,2025-03-25 09:11:00,Demand shift
5100,8,7,2,2025-09-07 10:31:00,Demand shift
4466,4,1,2,2025-03-02 13:20:00,Inter-branch transfer
1147,10,7,4,2025-12-02 01:41:00,Stock balancing
411,10,11,4,2025-11-26 06:57:00,Emergency restock
1149,12,3,7,2025-05-01 23:44:00,Emergency restock
2182,5,6,9,2025-09-26 03:25:00,Emergency restock
5659,5,12,5,2025-09-30 05:17:00,Inter-branch transfer
1232,7,10,3,2025-07-03 22:40:00,Overstock redistribution
5724,7,10,6,2025-02-25 14:56:00,Emergency restock
5682,6,1,3,2025-08-18 17:50:00,Demand shift
1482,5,4,4,2025-06-28 05:01:00,Stock balancing
1201,10,3,1,2025-12-24 02:08:00,Overstock redistribution
4022,9,4,3,2025-01-14 21:20:00,Emergency restock
10,12,5,2,2025-02-03 10:57:00,Inter-branch transfer
3793,3,11,5,2025-11-21 07:33:00,Demand shift
1157,6,8,1,2025-05-19 02:34:00,Emergency restock
3274,7,3,9,2025-04-11 22:52:00,Stock balancing
